,metric,value,step
0,Mean Reward Against Episodes,99.21499633789062,0.0
1,Mean Reward Against Episodes,99.36499786376953,5.0
2,Mean Reward Against Episodes,78.8031997680664,10.0
3,Mean Reward Against Episodes,99.55879974365234,15.0
4,Mean Reward Against Episodes,99.18479919433594,20.0
5,Mean Reward Against Episodes,99.48880004882812,25.0
6,Mean Reward Against Episodes,58.81019973754883,30.0
7,Mean Reward Against Episodes,38.55939865112305,35.0
8,Mean Reward Against Episodes,58.53200149536133,40.0
9,Mean Reward Against Episodes,99.16120147705078,45.0
10,Mean Reward Against Episodes,58.88460159301758,50.0
11,Mean Reward Against Episodes,99.45819854736328,55.0
12,Mean Reward Against Episodes,38.523799896240234,60.0
13,Mean Reward Against Episodes,58.882198333740234,65.0
14,Mean Reward Against Episodes,79.1686019897461,70.0
15,Mean Reward Against Episodes,18.142200469970703,75.0
16,Mean Reward Against Episodes,18.32859992980957,80.0
17,Mean Reward Against Episodes,18.005599975585938,85.0
18,Mean Reward Against Episodes,-2.0,90.0
19,Mean Reward Against Episodes,38.43840026855469,95.0
20,Mean Reward Against Episodes,58.80039978027344,100.0
21,Mean Reward Against Episodes,78.8124008178711,105.0
22,Mean Reward Against Episodes,79.04139709472656,110.0
23,Mean Reward Against Episodes,18.23539924621582,115.0
24,Mean Reward Against Episodes,99.19940185546875,120.0
25,Mean Reward Against Episodes,38.270198822021484,125.0
26,Mean Reward Against Episodes,-2.0,130.0
27,Mean Reward Against Episodes,78.97540283203125,135.0
28,Mean Reward Against Episodes,18.282400131225586,140.0
29,Mean Reward Against Episodes,58.710601806640625,145.0
30,Mean Reward Against Episodes,18.149200439453125,150.0
31,Mean Reward Against Episodes,38.34379959106445,155.0
32,Mean Reward Against Episodes,99.27159881591797,160.0
33,Mean Reward Against Episodes,78.98860168457031,165.0
34,Mean Reward Against Episodes,-2.0,170.0
35,Mean Reward Against Episodes,-2.0,175.0
36,Mean Reward Against Episodes,-2.0,180.0
37,Mean Reward Against Episodes,18.136999130249023,185.0
38,Mean Reward Against Episodes,58.357200622558594,190.0
39,Mean Reward Against Episodes,58.8213996887207,195.0
40,Mean Reward Against Episodes,78.54679870605469,200.0
41,Mean Reward Against Episodes,78.44219970703125,205.0
42,Mean Reward Against Episodes,58.42720031738281,210.0
43,Mean Reward Against Episodes,58.360801696777344,215.0
44,Mean Reward Against Episodes,58.54840087890625,220.0
45,Mean Reward Against Episodes,58.619598388671875,225.0
46,Mean Reward Against Episodes,38.36840057373047,230.0
47,Mean Reward Against Episodes,38.464599609375,235.0
48,Mean Reward Against Episodes,79.09559631347656,240.0
49,Mean Reward Against Episodes,18.289600372314453,245.0
50,Mean Reward Against Episodes,99.2959976196289,250.0
51,Mean Reward Against Episodes,38.39459991455078,255.0
52,Mean Reward Against Episodes,38.33980178833008,260.0
53,Mean Reward Against Episodes,58.78860092163086,265.0
54,Mean Reward Against Episodes,78.96499633789062,270.0
55,Mean Reward Against Episodes,38.524200439453125,275.0
56,Mean Reward Against Episodes,38.555999755859375,280.0
57,Mean Reward Against Episodes,78.931396484375,285.0
58,Mean Reward Against Episodes,58.287601470947266,290.0
59,Mean Reward Against Episodes,58.49380111694336,295.0
60,Mean Reward Against Episodes,58.51100158691406,300.0
61,Mean Reward Against Episodes,99.01080322265625,305.0
62,Mean Reward Against Episodes,98.94660186767578,310.0
63,Mean Reward Against Episodes,38.22380065917969,315.0
64,Mean Reward Against Episodes,38.1609992980957,320.0
65,Mean Reward Against Episodes,38.40700149536133,325.0
66,Mean Reward Against Episodes,38.48139953613281,330.0
67,Mean Reward Against Episodes,98.58360290527344,335.0
68,Mean Reward Against Episodes,38.56399917602539,340.0
69,Mean Reward Against Episodes,58.641998291015625,345.0
70,Mean Reward Against Episodes,38.49319839477539,350.0
71,Mean Reward Against Episodes,78.48760223388672,355.0
72,Mean Reward Against Episodes,38.262001037597656,360.0
73,Mean Reward Against Episodes,58.805198669433594,365.0
74,Mean Reward Against Episodes,79.12480163574219,370.0
75,Mean Reward Against Episodes,79.10179901123047,375.0
76,Mean Reward Against Episodes,-2.0,380.0
77,Mean Reward Against Episodes,-2.0,385.0
78,Mean Reward Against Episodes,78.67359924316406,390.0
79,Mean Reward Against Episodes,38.569000244140625,395.0
80,Mean Reward Against Episodes,99.49559783935547,400.0
81,Mean Reward Against Episodes,-2.0,405.0
82,Mean Reward Against Episodes,79.19259643554688,410.0
83,Mean Reward Against Episodes,38.55720138549805,415.0
84,Mean Reward Against Episodes,18.14459991455078,420.0
85,Mean Reward Against Episodes,99.52739715576172,425.0
86,Mean Reward Against Episodes,79.25,430.0
87,Mean Reward Against Episodes,18.274599075317383,435.0
88,Mean Reward Against Episodes,99.2020034790039,440.0
89,Mean Reward Against Episodes,18.228599548339844,445.0
90,Mean Reward Against Episodes,58.28200149536133,450.0
91,Mean Reward Against Episodes,99.05580139160156,455.0
92,Mean Reward Against Episodes,99.39859771728516,460.0
93,Mean Reward Against Episodes,79.25579833984375,465.0
94,Mean Reward Against Episodes,58.66419982910156,470.0
95,Mean Reward Against Episodes,99.04820251464844,475.0
96,Mean Reward Against Episodes,58.689998626708984,480.0
97,Mean Reward Against Episodes,38.310001373291016,485.0
98,Mean Reward Against Episodes,38.31779861450195,490.0
99,Mean Reward Against Episodes,79.052001953125,495.0
100,Mean Reward Against Episodes,18.315799713134766,500.0
101,Mean Reward Against Episodes,58.76499938964844,505.0
102,Mean Reward Against Episodes,98.67859649658203,510.0
103,Mean Reward Against Episodes,99.7468032836914,515.0
104,Mean Reward Against Episodes,38.49599838256836,520.0
105,Mean Reward Against Episodes,18.297800064086914,525.0
106,Mean Reward Against Episodes,99.39399719238281,530.0
107,Mean Reward Against Episodes,58.77920150756836,535.0
108,Mean Reward Against Episodes,79.16100311279297,540.0
109,Mean Reward Against Episodes,18.355199813842773,545.0
110,Mean Reward Against Episodes,58.92060089111328,550.0
111,Mean Reward Against Episodes,99.30940246582031,555.0
112,Mean Reward Against Episodes,99.58360290527344,560.0
113,Mean Reward Against Episodes,79.3822021484375,565.0
114,Mean Reward Against Episodes,18.36479949951172,570.0
115,Mean Reward Against Episodes,-2.0,575.0
116,Mean Reward Against Episodes,79.07379913330078,580.0
117,Mean Reward Against Episodes,79.39920043945312,585.0
118,Mean Reward Against Episodes,79.38819885253906,590.0
119,Mean Reward Against Episodes,79.2760009765625,595.0
120,Mean Reward Against Episodes,99.10379791259766,600.0
121,Mean Reward Against Episodes,58.96179962158203,605.0
122,Mean Reward Against Episodes,38.66579818725586,610.0
123,Mean Reward Against Episodes,99.75160217285156,615.0
124,Mean Reward Against Episodes,79.40059661865234,620.0
125,Mean Reward Against Episodes,-2.0,625.0
126,Mean Reward Against Episodes,-2.0,630.0
127,Mean Reward Against Episodes,-2.0,635.0
128,Mean Reward Against Episodes,-2.0,640.0
129,Mean Reward Against Episodes,-2.0,645.0
130,Mean Reward Against Episodes,-2.0,650.0
131,Mean Reward Against Episodes,-2.0,655.0
132,Mean Reward Against Episodes,-2.0,660.0
133,Mean Reward Against Episodes,-2.0,665.0
134,Mean Reward Against Episodes,-2.0,670.0
135,Mean Reward Against Episodes,-2.0,675.0
136,Mean Reward Against Episodes,-2.0,680.0
137,Mean Reward Against Episodes,-2.0,685.0
138,Mean Reward Against Episodes,-2.0,690.0
139,Mean Reward Against Episodes,-2.0,695.0
140,Mean Reward Against Episodes,-2.0,700.0
141,Mean Reward Against Episodes,-2.0,705.0
142,Mean Reward Against Episodes,38.402000427246094,710.0
143,Mean Reward Against Episodes,-2.0,715.0
144,Mean Reward Against Episodes,-2.0,720.0
145,Mean Reward Against Episodes,-2.0,725.0
146,Mean Reward Against Episodes,-2.0,730.0
147,Mean Reward Against Episodes,-2.0,735.0
148,Mean Reward Against Episodes,-2.0,740.0
149,Mean Reward Against Episodes,-2.0,745.0
150,Mean Reward Against Episodes,-2.0,750.0
151,Mean Reward Against Episodes,-2.0,755.0
152,Mean Reward Against Episodes,-2.0,760.0
153,Mean Reward Against Episodes,-2.0,765.0
154,Mean Reward Against Episodes,-2.0,770.0
155,Mean Reward Against Episodes,-2.0,775.0
156,Mean Reward Against Episodes,-2.0,780.0
157,Mean Reward Against Episodes,-2.0,785.0
158,Mean Reward Against Episodes,-2.0,790.0
159,Mean Reward Against Episodes,-2.0,795.0
160,Mean Reward Against Episodes,-2.0,800.0
161,Mean Reward Against Episodes,-2.0,805.0
162,Mean Reward Against Episodes,-2.0,810.0
163,Mean Reward Against Episodes,-2.0,815.0
164,Mean Reward Against Episodes,-2.0,820.0
165,Mean Reward Against Episodes,-2.0,825.0
166,Mean Reward Against Episodes,-2.0,830.0
167,Mean Reward Against Episodes,-2.0,835.0
168,Mean Reward Against Episodes,-2.0,840.0
169,Mean Reward Against Episodes,-2.0,845.0
170,Mean Reward Against Episodes,-2.0,850.0
171,Mean Reward Against Episodes,-2.0,855.0
172,Mean Reward Against Episodes,-2.0,860.0
173,Mean Reward Against Episodes,-2.0,865.0
174,Mean Reward Against Episodes,18.080799102783203,870.0
175,Mean Reward Against Episodes,-2.0,875.0
176,Mean Reward Against Episodes,18.31220054626465,880.0
177,Mean Reward Against Episodes,99.31639862060547,885.0
178,Mean Reward Against Episodes,18.333200454711914,890.0
179,Mean Reward Against Episodes,-2.0,895.0
180,Mean Reward Against Episodes,-2.0,900.0
181,Mean Reward Against Episodes,78.6355972290039,905.0
182,Mean Reward Against Episodes,38.16299819946289,910.0
183,Mean Reward Against Episodes,-2.0,915.0
184,Mean Reward Against Episodes,-2.0,920.0
185,Mean Reward Against Episodes,-2.0,925.0
186,Mean Reward Against Episodes,-2.0,930.0
187,Mean Reward Against Episodes,-2.0,935.0
188,Mean Reward Against Episodes,-2.0,940.0
189,Mean Reward Against Episodes,38.34379959106445,945.0
190,Mean Reward Against Episodes,58.47380065917969,950.0
191,Mean Reward Against Episodes,38.5166015625,955.0
192,Mean Reward Against Episodes,-2.0,960.0
193,Mean Reward Against Episodes,58.443599700927734,965.0
194,Mean Reward Against Episodes,18.005199432373047,970.0
195,Mean Reward Against Episodes,38.655601501464844,975.0
196,Mean Reward Against Episodes,78.98100280761719,980.0
0,Mean Reward Against Steps,99.21499633789062,197.0
1,Mean Reward Against Steps,99.36499786376953,993.0
2,Mean Reward Against Steps,78.8031997680664,2490.0
3,Mean Reward Against Steps,99.55879974365234,3043.0
4,Mean Reward Against Steps,99.18479919433594,4065.0
5,Mean Reward Against Steps,99.48880004882812,4706.0
6,Mean Reward Against Steps,58.81019973754883,6195.0
7,Mean Reward Against Steps,38.55939865112305,7997.0
8,Mean Reward Against Steps,58.53200149536133,9832.0
9,Mean Reward Against Steps,99.16120147705078,10882.0
10,Mean Reward Against Steps,58.88460159301758,12277.0
