,metric,value,step
0,Mean Reward Against Episodes,-2.0,0.0
1,Mean Reward Against Episodes,-2.0,5.0
2,Mean Reward Against Episodes,38.409000396728516,10.0
3,Mean Reward Against Episodes,-2.0,15.0
4,Mean Reward Against Episodes,-2.0,20.0
5,Mean Reward Against Episodes,59.025001525878906,25.0
6,Mean Reward Against Episodes,58.72760009765625,30.0
7,Mean Reward Against Episodes,-2.0,35.0
8,Mean Reward Against Episodes,78.73280334472656,40.0
9,Mean Reward Against Episodes,18.298599243164062,45.0
10,Mean Reward Against Episodes,18.25119972229004,50.0
11,Mean Reward Against Episodes,58.74420166015625,55.0
12,Mean Reward Against Episodes,18.108999252319336,60.0
13,Mean Reward Against Episodes,38.18000030517578,65.0
14,Mean Reward Against Episodes,78.97360229492188,70.0
15,Mean Reward Against Episodes,38.59339904785156,75.0
16,Mean Reward Against Episodes,99.306396484375,80.0
17,Mean Reward Against Episodes,-2.0,85.0
18,Mean Reward Against Episodes,38.67580032348633,90.0
19,Mean Reward Against Episodes,38.591400146484375,95.0
20,Mean Reward Against Episodes,38.45199966430664,100.0
21,Mean Reward Against Episodes,38.52980041503906,105.0
22,Mean Reward Against Episodes,38.23080062866211,110.0
23,Mean Reward Against Episodes,-2.0,115.0
24,Mean Reward Against Episodes,18.2731990814209,120.0
25,Mean Reward Against Episodes,79.14959716796875,125.0
26,Mean Reward Against Episodes,18.177799224853516,130.0
27,Mean Reward Against Episodes,38.488399505615234,135.0
28,Mean Reward Against Episodes,-2.0,140.0
29,Mean Reward Against Episodes,38.22700119018555,145.0
30,Mean Reward Against Episodes,99.05460357666016,150.0
31,Mean Reward Against Episodes,78.63899993896484,155.0
32,Mean Reward Against Episodes,-2.0,160.0
33,Mean Reward Against Episodes,99.25779724121094,165.0
34,Mean Reward Against Episodes,18.13559913635254,170.0
35,Mean Reward Against Episodes,-2.0,175.0
36,Mean Reward Against Episodes,-2.0,180.0
37,Mean Reward Against Episodes,-2.0,185.0
38,Mean Reward Against Episodes,38.424400329589844,190.0
39,Mean Reward Against Episodes,38.375999450683594,195.0
40,Mean Reward Against Episodes,-2.0,200.0
41,Mean Reward Against Episodes,38.420799255371094,205.0
42,Mean Reward Against Episodes,99.17639923095703,210.0
43,Mean Reward Against Episodes,99.56300354003906,215.0
44,Mean Reward Against Episodes,99.69539642333984,220.0
45,Mean Reward Against Episodes,38.52439880371094,225.0
46,Mean Reward Against Episodes,18.154399871826172,230.0
47,Mean Reward Against Episodes,58.693199157714844,235.0
48,Mean Reward Against Episodes,99.38059997558594,240.0
49,Mean Reward Against Episodes,-2.0,245.0
50,Mean Reward Against Episodes,-2.0,250.0
51,Mean Reward Against Episodes,-2.0,255.0
52,Mean Reward Against Episodes,-2.0,260.0
53,Mean Reward Against Episodes,-2.0,265.0
54,Mean Reward Against Episodes,18.02440071105957,270.0
55,Mean Reward Against Episodes,38.27880096435547,275.0
56,Mean Reward Against Episodes,98.81780242919922,280.0
57,Mean Reward Against Episodes,99.43240356445312,285.0
58,Mean Reward Against Episodes,98.97100067138672,290.0
59,Mean Reward Against Episodes,99.59320068359375,295.0
60,Mean Reward Against Episodes,99.5363998413086,300.0
61,Mean Reward Against Episodes,-2.0,305.0
62,Mean Reward Against Episodes,-2.0,310.0
63,Mean Reward Against Episodes,-2.0,315.0
64,Mean Reward Against Episodes,18.084800720214844,320.0
65,Mean Reward Against Episodes,38.12480163574219,325.0
66,Mean Reward Against Episodes,38.29719924926758,330.0
67,Mean Reward Against Episodes,38.536598205566406,335.0
68,Mean Reward Against Episodes,58.86280059814453,340.0
69,Mean Reward Against Episodes,99.27420043945312,345.0
70,Mean Reward Against Episodes,99.5416030883789,350.0
71,Mean Reward Against Episodes,38.717201232910156,355.0
72,Mean Reward Against Episodes,58.92720031738281,360.0
73,Mean Reward Against Episodes,18.172199249267578,365.0
74,Mean Reward Against Episodes,58.80979919433594,370.0
75,Mean Reward Against Episodes,18.196800231933594,375.0
76,Mean Reward Against Episodes,79.10639953613281,380.0
77,Mean Reward Against Episodes,38.63560104370117,385.0
78,Mean Reward Against Episodes,-2.0,390.0
79,Mean Reward Against Episodes,79.2384033203125,395.0
80,Mean Reward Against Episodes,78.95439910888672,400.0
81,Mean Reward Against Episodes,78.943603515625,405.0
82,Mean Reward Against Episodes,58.58000183105469,410.0
83,Mean Reward Against Episodes,99.54440307617188,415.0
84,Mean Reward Against Episodes,99.48819732666016,420.0
85,Mean Reward Against Episodes,99.40399932861328,425.0
86,Mean Reward Against Episodes,38.53860092163086,430.0
87,Mean Reward Against Episodes,18.163000106811523,435.0
88,Mean Reward Against Episodes,78.69920349121094,440.0
89,Mean Reward Against Episodes,99.31780242919922,445.0
90,Mean Reward Against Episodes,58.992801666259766,450.0
91,Mean Reward Against Episodes,-2.0,455.0
92,Mean Reward Against Episodes,18.32040023803711,460.0
93,Mean Reward Against Episodes,-2.0,465.0
94,Mean Reward Against Episodes,-2.0,470.0
95,Mean Reward Against Episodes,-2.0,475.0
0,Mean Reward Against Steps,-2.0,500.0
1,Mean Reward Against Steps,-2.0,3000.0
2,Mean Reward Against Steps,38.409000396728516,4989.0
3,Mean Reward Against Steps,-2.0,7489.0
4,Mean Reward Against Steps,-2.0,9989.0
5,Mean Reward Against Steps,59.025001525878906,11209.0
6,Mean Reward Against Steps,58.72760009765625,12801.0
7,Mean Reward Against Steps,-2.0,15301.0
8,Mean Reward Against Steps,78.73280334472656,16886.0
9,Mean Reward Against Steps,18.298599243164062,19013.0
10,Mean Reward Against Steps,18.25119972229004,21199.0
11,Mean Reward Against Steps,58.74420166015625,22770.0
12,Mean Reward Against Steps,18.108999252319336,25134.0
13,Mean Reward Against Steps,38.18000030517578,27410.0
14,Mean Reward Against Steps,78.97360229492188,28695.0
15,Mean Reward Against Steps,38.59339904785156,30454.0
16,Mean Reward Against Steps,99.306396484375,31322.0
17,Mean Reward Against Steps,-2.0,33822.0
18,Mean Reward Against Steps,38.67580032348633,35478.0
19,Mean Reward Against Steps,38.591400146484375,37239.0
20,Mean Reward Against Steps,38.45199966430664,39175.0
21,Mean Reward Against Steps,38.52980041503906,41014.0
22,Mean Reward Against Steps,38.23080062866211,43226.0
23,Mean Reward Against Steps,-2.0,45726.0
24,Mean Reward Against Steps,18.2731990814209,47885.0
25,Mean Reward Against Steps,79.14959716796875,48951.0
26,Mean Reward Against Steps,18.177799224853516,51229.0
27,Mean Reward Against Steps,38.488399505615234,53119.0
28,Mean Reward Against Steps,-2.0,55619.0
29,Mean Reward Against Steps,38.22700119018555,57836.0
30,Mean Reward Against Steps,99.05460357666016,59020.0
31,Mean Reward Against Steps,78.63899993896484,60723.0
32,Mean Reward Against Steps,-2.0,63223.0
33,Mean Reward Against Steps,99.25779724121094,64152.0
34,Mean Reward Against Steps,18.13559913635254,66483.0
35,Mean Reward Against Steps,-2.0,68983.0
36,Mean Reward Against Steps,-2.0,71483.0
37,Mean Reward Against Steps,-2.0,73983.0
38,Mean Reward Against Steps,38.424400329589844,75953.0
39,Mean Reward Against Steps,38.375999450683594,77983.0
40,Mean Reward Against Steps,-2.0,80483.0
41,Mean Reward Against Steps,38.420799255371094,82458.0
42,Mean Reward Against Steps,99.17639923095703,83490.0
43,Mean Reward Against Steps,99.56300354003906,84039.0
44,Mean Reward Against Steps,99.69539642333984,84421.0
45,Mean Reward Against Steps,38.52439880371094,86266.0
46,Mean Reward Against Steps,18.154399871826172,88573.0
47,Mean Reward Against Steps,58.693199157714844,90207.0
48,Mean Reward Against Steps,99.38059997558594,90983.0
49,Mean Reward Against Steps,-2.0,93483.0
50,Mean Reward Against Steps,-2.0,95983.0
51,Mean Reward Against Steps,-2.0,98483.0
52,Mean Reward Against Steps,-2.0,100983.0
53,Mean Reward Against Steps,-2.0,103483.0
54,Mean Reward Against Steps,18.02440071105957,105953.0
55,Mean Reward Against Steps,38.27880096435547,108105.0
56,Mean Reward Against Steps,98.81780242919922,109584.0
57,Mean Reward Against Steps,99.43240356445312,110295.0
58,Mean Reward Against Steps,98.97100067138672,111583.0
59,Mean Reward Against Steps,99.59320068359375,112093.0
60,Mean Reward Against Steps,99.5363998413086,112674.0
61,Mean Reward Against Steps,-2.0,115174.0
62,Mean Reward Against Steps,-2.0,117674.0
63,Mean Reward Against Steps,-2.0,120174.0
64,Mean Reward Against Steps,18.084800720214844,122568.0
65,Mean Reward Against Steps,38.12480163574219,124913.0
66,Mean Reward Against Steps,38.29719924926758,127043.0
67,Mean Reward Against Steps,38.536598205566406,128873.0
68,Mean Reward Against Steps,58.86280059814453,130296.0
69,Mean Reward Against Steps,99.27420043945312,131205.0
70,Mean Reward Against Steps,99.5416030883789,131780.0
71,Mean Reward Against Steps,38.717201232910156,133384.0
72,Mean Reward Against Steps,58.92720031738281,134726.0
73,Mean Reward Against Steps,18.172199249267578,137011.0
74,Mean Reward Against Steps,58.80979919433594,138500.0
75,Mean Reward Against Steps,18.196800231933594,140754.0
76,Mean Reward Against Steps,79.10639953613281,141873.0
77,Mean Reward Against Steps,38.63560104370117,143579.0
78,Mean Reward Against Steps,-2.0,146079.0
79,Mean Reward Against Steps,79.2384033203125,147032.0
80,Mean Reward Against Steps,78.95439910888672,148341.0
81,Mean Reward Against Steps,78.943603515625,149663.0
82,Mean Reward Against Steps,58.58000183105469,151439.0
83,Mean Reward Against Steps,99.54440307617188,152010.0
84,Mean Reward Against Steps,99.48819732666016,152651.0
85,Mean Reward Against Steps,99.40399932861328,153398.0
86,Mean Reward Against Steps,38.53860092163086,155226.0
87,Mean Reward Against Steps,18.163000106811523,157523.0
88,Mean Reward Against Steps,78.69920349121094,159151.0
89,Mean Reward Against Steps,99.31780242919922,160006.0
90,Mean Reward Against Steps,58.992801666259766,161266.0
91,Mean Reward Against Steps,-2.0,163766.0
92,Mean Reward Against Steps,18.32040023803711,165866.0
93,Mean Reward Against Steps,-2.0,168366.0
94,Mean Reward Against Steps,-2.0,170866.0
95,Mean Reward Against Steps,-2.0,173366.0
