,metric,value,step
0,Steps per episode,1000.0,0.0
1,Steps per episode,1000.0,5.0
2,Steps per episode,903.5999755859375,10.0
3,Steps per episode,981.7999877929688,15.0
4,Steps per episode,944.2000122070312,20.0
5,Steps per episode,881.7999877929688,25.0
6,Steps per episode,931.5999755859375,30.0
7,Steps per episode,1000.0,35.0
8,Steps per episode,983.5999755859375,40.0
9,Steps per episode,1000.0,45.0
10,Steps per episode,933.4000244140625,50.0
11,Steps per episode,1000.0,55.0
12,Steps per episode,888.2000122070312,60.0
13,Steps per episode,1000.0,65.0
14,Steps per episode,1000.0,70.0
15,Steps per episode,1000.0,75.0
16,Steps per episode,1000.0,80.0
17,Steps per episode,1000.0,85.0
18,Steps per episode,926.2000122070312,90.0
19,Steps per episode,945.7999877929688,95.0
20,Steps per episode,804.4000244140625,100.0
21,Steps per episode,994.4000244140625,105.0
22,Steps per episode,997.0,110.0
23,Steps per episode,923.2000122070312,115.0
24,Steps per episode,666.5999755859375,120.0
25,Steps per episode,953.5999755859375,125.0
26,Steps per episode,1000.0,130.0
27,Steps per episode,1000.0,135.0
28,Steps per episode,885.5999755859375,140.0
29,Steps per episode,1000.0,145.0
30,Steps per episode,1000.0,150.0
31,Steps per episode,876.5999755859375,155.0
32,Steps per episode,1000.0,160.0
33,Steps per episode,867.7999877929688,165.0
34,Steps per episode,1000.0,170.0
35,Steps per episode,856.7999877929688,175.0
36,Steps per episode,934.2000122070312,180.0
37,Steps per episode,904.4000244140625,185.0
38,Steps per episode,835.5999755859375,190.0
39,Steps per episode,911.7999877929688,195.0
40,Steps per episode,775.2000122070312,200.0
41,Steps per episode,895.5999755859375,205.0
42,Steps per episode,709.0,210.0
43,Steps per episode,830.2000122070312,215.0
44,Steps per episode,726.7999877929688,220.0
45,Steps per episode,894.5999755859375,225.0
46,Steps per episode,973.0,230.0
47,Steps per episode,829.4000244140625,235.0
48,Steps per episode,863.7999877929688,240.0
49,Steps per episode,927.7999877929688,245.0
50,Steps per episode,898.7999877929688,250.0
51,Steps per episode,867.4000244140625,255.0
52,Steps per episode,897.5999755859375,260.0
53,Steps per episode,1000.0,265.0
54,Steps per episode,1000.0,270.0
55,Steps per episode,950.2000122070312,275.0
56,Steps per episode,898.2000122070312,280.0
57,Steps per episode,870.2000122070312,285.0
58,Steps per episode,883.2000122070312,290.0
59,Steps per episode,696.4000244140625,295.0
60,Steps per episode,880.0,300.0
61,Steps per episode,839.7999877929688,305.0
62,Steps per episode,835.5999755859375,310.0
63,Steps per episode,886.4000244140625,315.0
64,Steps per episode,933.0,320.0
65,Steps per episode,1000.0,325.0
66,Steps per episode,886.7999877929688,330.0
67,Steps per episode,902.7999877929688,335.0
68,Steps per episode,824.4000244140625,340.0
69,Steps per episode,983.0,345.0
70,Steps per episode,912.7999877929688,350.0
71,Steps per episode,857.0,355.0
72,Steps per episode,715.7999877929688,360.0
73,Steps per episode,831.0,365.0
74,Steps per episode,897.0,370.0
75,Steps per episode,844.7999877929688,375.0
76,Steps per episode,1000.0,380.0
77,Steps per episode,1000.0,385.0
78,Steps per episode,825.0,390.0
79,Steps per episode,924.2000122070312,395.0
80,Steps per episode,802.0,400.0
81,Steps per episode,805.2000122070312,405.0
82,Steps per episode,822.4000244140625,410.0
83,Steps per episode,900.0,415.0
84,Steps per episode,1000.0,420.0
85,Steps per episode,826.2000122070312,425.0
86,Steps per episode,843.7999877929688,430.0
87,Steps per episode,691.2000122070312,435.0
88,Steps per episode,1000.0,440.0
89,Steps per episode,841.7999877929688,445.0
90,Steps per episode,874.0,450.0
91,Steps per episode,830.2000122070312,455.0
92,Steps per episode,913.5999755859375,460.0
93,Steps per episode,929.2000122070312,465.0
94,Steps per episode,942.5999755859375,470.0
95,Steps per episode,901.4000244140625,475.0
96,Steps per episode,1000.0,480.0
97,Steps per episode,860.5999755859375,485.0
98,Steps per episode,870.7999877929688,490.0
99,Steps per episode,853.5999755859375,495.0
100,Steps per episode,1000.0,500.0
101,Steps per episode,1000.0,505.0
102,Steps per episode,820.2000122070312,510.0
103,Steps per episode,783.0,515.0
104,Steps per episode,587.7999877929688,520.0
105,Steps per episode,713.7999877929688,525.0
106,Steps per episode,734.4000244140625,530.0
107,Steps per episode,763.0,535.0
108,Steps per episode,731.5999755859375,540.0
109,Steps per episode,882.2000122070312,545.0
110,Steps per episode,791.0,550.0
111,Steps per episode,676.2000122070312,555.0
112,Steps per episode,937.7999877929688,560.0
113,Steps per episode,867.4000244140625,565.0
114,Steps per episode,689.7999877929688,570.0
115,Steps per episode,662.0,575.0
116,Steps per episode,790.0,580.0
117,Steps per episode,867.2000122070312,585.0
118,Steps per episode,827.0,590.0
119,Steps per episode,838.2000122070312,595.0
120,Steps per episode,960.4000244140625,600.0
121,Steps per episode,783.0,605.0
122,Steps per episode,472.0,610.0
123,Steps per episode,715.4000244140625,615.0
124,Steps per episode,845.7999877929688,620.0
125,Steps per episode,756.4000244140625,625.0
126,Steps per episode,612.0,630.0
127,Steps per episode,800.4000244140625,635.0
128,Steps per episode,808.5999755859375,640.0
129,Steps per episode,856.2000122070312,645.0
130,Steps per episode,876.4000244140625,650.0
131,Steps per episode,839.4000244140625,655.0
132,Steps per episode,699.4000244140625,660.0
133,Steps per episode,623.4000244140625,665.0
134,Steps per episode,747.4000244140625,670.0
135,Steps per episode,784.7999877929688,675.0
136,Steps per episode,750.2000122070312,680.0
137,Steps per episode,714.5999755859375,685.0
138,Steps per episode,899.5999755859375,690.0
139,Steps per episode,746.4000244140625,695.0
140,Steps per episode,805.5999755859375,700.0
141,Steps per episode,837.4000244140625,705.0
142,Steps per episode,539.7999877929688,710.0
143,Steps per episode,595.2000122070312,715.0
144,Steps per episode,663.4000244140625,720.0
145,Steps per episode,441.6000061035156,725.0
146,Steps per episode,658.5999755859375,730.0
147,Steps per episode,637.0,735.0
148,Steps per episode,445.0,740.0
149,Steps per episode,641.5999755859375,745.0
150,Steps per episode,441.0,750.0
151,Steps per episode,492.0,755.0
152,Steps per episode,838.4000244140625,760.0
153,Steps per episode,577.7999877929688,765.0
154,Steps per episode,385.0,770.0
155,Steps per episode,402.20001220703125,775.0
156,Steps per episode,448.6000061035156,780.0
157,Steps per episode,373.3999938964844,785.0
158,Steps per episode,627.0,790.0
159,Steps per episode,434.20001220703125,795.0
160,Steps per episode,548.7999877929688,800.0
161,Steps per episode,449.3999938964844,805.0
162,Steps per episode,591.4000244140625,810.0
163,Steps per episode,613.4000244140625,815.0
164,Steps per episode,584.4000244140625,820.0
165,Steps per episode,653.0,825.0
166,Steps per episode,311.20001220703125,830.0
167,Steps per episode,378.20001220703125,835.0
168,Steps per episode,471.3999938964844,840.0
169,Steps per episode,593.4000244140625,845.0
170,Steps per episode,394.3999938964844,850.0
171,Steps per episode,366.79998779296875,855.0
172,Steps per episode,470.6000061035156,860.0
173,Steps per episode,451.20001220703125,865.0
174,Steps per episode,430.3999938964844,870.0
175,Steps per episode,530.2000122070312,875.0
176,Steps per episode,299.79998779296875,880.0
177,Steps per episode,338.79998779296875,885.0
178,Steps per episode,367.20001220703125,890.0
179,Steps per episode,343.0,895.0
180,Steps per episode,465.20001220703125,900.0
181,Steps per episode,297.20001220703125,905.0
182,Steps per episode,439.6000061035156,910.0
183,Steps per episode,360.6000061035156,915.0
184,Steps per episode,439.6000061035156,920.0
185,Steps per episode,309.0,925.0
186,Steps per episode,350.20001220703125,930.0
187,Steps per episode,247.0,935.0
188,Steps per episode,444.79998779296875,940.0
189,Steps per episode,521.7999877929688,945.0
190,Steps per episode,487.6000061035156,950.0
191,Steps per episode,347.3999938964844,955.0
192,Steps per episode,201.39999389648438,960.0
193,Steps per episode,178.8000030517578,965.0
0,Mean Reward Against Episodes,1.0,0.0
1,Mean Reward Against Episodes,-2.4000000953674316,5.0
2,Mean Reward Against Episodes,42.58660125732422,10.0
3,Mean Reward Against Episodes,19.072799682617188,15.0
4,Mean Reward Against Episodes,20.023399353027344,20.0
5,Mean Reward Against Episodes,41.8734016418457,25.0
6,Mean Reward Against Episodes,40.47439956665039,30.0
7,Mean Reward Against Episodes,-1.0,35.0
8,Mean Reward Against Episodes,20.066200256347656,40.0
9,Mean Reward Against Episodes,-1.0,45.0
10,Mean Reward Against Episodes,18.66659927368164,50.0
11,Mean Reward Against Episodes,0.20000000298023224,55.0
12,Mean Reward Against Episodes,41.64759826660156,60.0
13,Mean Reward Against Episodes,-0.4000000059604645,65.0
14,Mean Reward Against Episodes,0.6000000238418579,70.0
15,Mean Reward Against Episodes,0.6000000238418579,75.0
16,Mean Reward Against Episodes,-0.800000011920929,80.0
17,Mean Reward Against Episodes,-3.241851316608752e-15,85.0
18,Mean Reward Against Episodes,19.4955997467041,90.0
19,Mean Reward Against Episodes,20.017000198364258,95.0
20,Mean Reward Against Episodes,61.382999420166016,100.0
21,Mean Reward Against Episodes,20.022600173950195,105.0
22,Mean Reward Against Episodes,19.612600326538086,110.0
23,Mean Reward Against Episodes,40.90800094604492,115.0
24,Mean Reward Against Episodes,81.535400390625,120.0
25,Mean Reward Against Episodes,41.18579864501953,125.0
26,Mean Reward Against Episodes,1.0,130.0
27,Mean Reward Against Episodes,-1.0,135.0
28,Mean Reward Against Episodes,21.257600784301758,140.0
29,Mean Reward Against Episodes,-1.7999999523162842,145.0
30,Mean Reward Against Episodes,-0.20000000298023224,150.0
31,Mean Reward Against Episodes,41.893798828125,155.0
32,Mean Reward Against Episodes,1.0,160.0
