,metric,value,step
0,Steps per episode,1000.0,0.0
1,Steps per episode,951.7999877929688,5.0
2,Steps per episode,1000.0,10.0
3,Steps per episode,933.4000244140625,15.0
4,Steps per episode,989.5999755859375,20.0
5,Steps per episode,935.7999877929688,25.0
6,Steps per episode,945.5999755859375,30.0
7,Steps per episode,889.7999877929688,35.0
8,Steps per episode,1000.0,40.0
9,Steps per episode,684.0,45.0
10,Steps per episode,1000.0,50.0
11,Steps per episode,960.5999755859375,55.0
12,Steps per episode,959.7999877929688,60.0
13,Steps per episode,870.4000244140625,65.0
14,Steps per episode,929.2000122070312,70.0
15,Steps per episode,1000.0,75.0
16,Steps per episode,990.7999877929688,80.0
17,Steps per episode,779.4000244140625,85.0
18,Steps per episode,666.7999877929688,90.0
19,Steps per episode,1000.0,95.0
20,Steps per episode,1000.0,100.0
21,Steps per episode,888.4000244140625,105.0
22,Steps per episode,953.2000122070312,110.0
23,Steps per episode,910.2000122070312,115.0
24,Steps per episode,940.7999877929688,120.0
25,Steps per episode,936.0,125.0
26,Steps per episode,857.4000244140625,130.0
27,Steps per episode,982.5999755859375,135.0
28,Steps per episode,976.0,140.0
29,Steps per episode,933.0,145.0
30,Steps per episode,973.0,150.0
31,Steps per episode,1000.0,155.0
32,Steps per episode,976.0,160.0
33,Steps per episode,788.5999755859375,165.0
34,Steps per episode,979.2000122070312,170.0
35,Steps per episode,872.4000244140625,175.0
36,Steps per episode,1000.0,180.0
37,Steps per episode,982.0,185.0
38,Steps per episode,859.0,190.0
39,Steps per episode,843.7999877929688,195.0
40,Steps per episode,1000.0,200.0
41,Steps per episode,965.5999755859375,205.0
42,Steps per episode,816.7999877929688,210.0
43,Steps per episode,866.2000122070312,215.0
44,Steps per episode,1000.0,220.0
45,Steps per episode,950.5999755859375,225.0
46,Steps per episode,903.4000244140625,230.0
47,Steps per episode,947.7999877929688,235.0
48,Steps per episode,954.5999755859375,240.0
49,Steps per episode,891.2000122070312,245.0
50,Steps per episode,973.2000122070312,250.0
51,Steps per episode,837.0,255.0
52,Steps per episode,833.0,260.0
53,Steps per episode,869.4000244140625,265.0
54,Steps per episode,918.4000244140625,270.0
55,Steps per episode,849.5999755859375,275.0
56,Steps per episode,932.0,280.0
57,Steps per episode,1000.0,285.0
58,Steps per episode,907.7999877929688,290.0
59,Steps per episode,819.0,295.0
60,Steps per episode,646.5999755859375,300.0
61,Steps per episode,857.4000244140625,305.0
62,Steps per episode,750.5999755859375,310.0
63,Steps per episode,851.4000244140625,315.0
64,Steps per episode,1000.0,320.0
65,Steps per episode,947.7999877929688,325.0
66,Steps per episode,974.7999877929688,330.0
67,Steps per episode,773.2000122070312,335.0
68,Steps per episode,436.6000061035156,340.0
69,Steps per episode,827.7999877929688,345.0
70,Steps per episode,822.7999877929688,350.0
71,Steps per episode,959.4000244140625,355.0
72,Steps per episode,747.2000122070312,360.0
73,Steps per episode,1000.0,365.0
74,Steps per episode,1000.0,370.0
75,Steps per episode,988.4000244140625,375.0
76,Steps per episode,536.4000244140625,380.0
77,Steps per episode,1000.0,385.0
78,Steps per episode,851.5999755859375,390.0
79,Steps per episode,1000.0,395.0
80,Steps per episode,975.0,400.0
81,Steps per episode,1000.0,405.0
82,Steps per episode,983.4000244140625,410.0
83,Steps per episode,775.5999755859375,415.0
84,Steps per episode,778.2000122070312,420.0
85,Steps per episode,926.2000122070312,425.0
86,Steps per episode,979.7999877929688,430.0
87,Steps per episode,898.2000122070312,435.0
88,Steps per episode,869.5999755859375,440.0
89,Steps per episode,951.5999755859375,445.0
90,Steps per episode,878.7999877929688,450.0
91,Steps per episode,657.7999877929688,455.0
92,Steps per episode,881.7999877929688,460.0
93,Steps per episode,891.7999877929688,465.0
94,Steps per episode,796.7999877929688,470.0
95,Steps per episode,978.0,475.0
96,Steps per episode,887.4000244140625,480.0
97,Steps per episode,959.7999877929688,485.0
98,Steps per episode,1000.0,490.0
99,Steps per episode,761.0,495.0
100,Steps per episode,903.7999877929688,500.0
