,metric,value,step
0,Steps per episode,528.0,0.0
1,Steps per episode,528.0,5.0
2,Steps per episode,528.0,10.0
3,Steps per episode,528.0,15.0
4,Steps per episode,528.0,20.0
5,Steps per episode,528.0,25.0
6,Steps per episode,325.20001220703125,30.0
7,Steps per episode,423.3999938964844,35.0
8,Steps per episode,479.79998779296875,40.0
9,Steps per episode,405.20001220703125,45.0
10,Steps per episode,410.6000061035156,50.0
11,Steps per episode,475.0,55.0
12,Steps per episode,528.0,60.0
13,Steps per episode,477.79998779296875,65.0
14,Steps per episode,356.3999938964844,70.0
15,Steps per episode,517.5999755859375,75.0
16,Steps per episode,528.0,80.0
17,Steps per episode,361.20001220703125,85.0
18,Steps per episode,484.20001220703125,90.0
19,Steps per episode,528.0,95.0
20,Steps per episode,425.0,100.0
21,Steps per episode,433.6000061035156,105.0
22,Steps per episode,438.3999938964844,110.0
23,Steps per episode,465.0,115.0
24,Steps per episode,370.79998779296875,120.0
25,Steps per episode,296.3999938964844,125.0
26,Steps per episode,437.0,130.0
27,Steps per episode,372.6000061035156,135.0
28,Steps per episode,528.0,140.0
29,Steps per episode,424.3999938964844,145.0
30,Steps per episode,412.79998779296875,150.0
31,Steps per episode,424.79998779296875,155.0
32,Steps per episode,528.0,160.0
33,Steps per episode,528.0,165.0
34,Steps per episode,360.20001220703125,170.0
35,Steps per episode,528.0,175.0
36,Steps per episode,525.7999877929688,180.0
37,Steps per episode,430.79998779296875,185.0
38,Steps per episode,474.79998779296875,190.0
39,Steps per episode,448.79998779296875,195.0
40,Steps per episode,438.6000061035156,200.0
41,Steps per episode,460.0,205.0
42,Steps per episode,345.0,210.0
43,Steps per episode,368.20001220703125,215.0
44,Steps per episode,522.4000244140625,220.0
45,Steps per episode,424.3999938964844,225.0
46,Steps per episode,429.20001220703125,230.0
47,Steps per episode,308.6000061035156,235.0
48,Steps per episode,528.0,240.0
49,Steps per episode,438.0,245.0
50,Steps per episode,348.6000061035156,250.0
51,Steps per episode,453.0,255.0
52,Steps per episode,528.0,260.0
53,Steps per episode,507.20001220703125,265.0
54,Steps per episode,453.20001220703125,270.0
55,Steps per episode,249.60000610351562,275.0
56,Steps per episode,528.0,280.0
57,Steps per episode,445.79998779296875,285.0
58,Steps per episode,429.79998779296875,290.0
59,Steps per episode,528.0,295.0
60,Steps per episode,254.39999389648438,300.0
61,Steps per episode,340.20001220703125,305.0
62,Steps per episode,528.0,310.0
63,Steps per episode,411.0,315.0
64,Steps per episode,505.0,320.0
65,Steps per episode,450.3999938964844,325.0
66,Steps per episode,396.6000061035156,330.0
67,Steps per episode,486.6000061035156,335.0
68,Steps per episode,459.6000061035156,340.0
69,Steps per episode,476.20001220703125,345.0
70,Steps per episode,528.0,350.0
71,Steps per episode,507.6000061035156,355.0
72,Steps per episode,340.6000061035156,360.0
73,Steps per episode,403.20001220703125,365.0
74,Steps per episode,490.79998779296875,370.0
75,Steps per episode,429.0,375.0
76,Steps per episode,480.3999938964844,380.0
77,Steps per episode,427.0,385.0
78,Steps per episode,512.7999877929688,390.0
79,Steps per episode,528.0,395.0
80,Steps per episode,528.0,400.0
81,Steps per episode,499.6000061035156,405.0
82,Steps per episode,453.79998779296875,410.0
83,Steps per episode,453.20001220703125,415.0
84,Steps per episode,528.0,420.0
85,Steps per episode,462.20001220703125,425.0
86,Steps per episode,528.0,430.0
87,Steps per episode,353.3999938964844,435.0
88,Steps per episode,347.6000061035156,440.0
89,Steps per episode,358.3999938964844,445.0
90,Steps per episode,403.6000061035156,450.0
91,Steps per episode,528.0,455.0
92,Steps per episode,428.6000061035156,460.0
93,Steps per episode,502.0,465.0
94,Steps per episode,515.2000122070312,470.0
95,Steps per episode,331.79998779296875,475.0
96,Steps per episode,528.0,480.0
97,Steps per episode,528.0,485.0
98,Steps per episode,348.3999938964844,490.0
99,Steps per episode,528.0,495.0
100,Steps per episode,428.6000061035156,500.0
101,Steps per episode,528.0,505.0
102,Steps per episode,528.0,510.0
103,Steps per episode,528.0,515.0
104,Steps per episode,528.0,520.0
105,Steps per episode,528.0,525.0
106,Steps per episode,505.6000061035156,530.0
107,Steps per episode,528.0,535.0
108,Steps per episode,439.79998779296875,540.0
109,Steps per episode,416.20001220703125,545.0
110,Steps per episode,528.0,550.0
111,Steps per episode,433.79998779296875,555.0
112,Steps per episode,485.20001220703125,560.0
113,Steps per episode,290.20001220703125,565.0
114,Steps per episode,381.3999938964844,570.0
115,Steps per episode,452.0,575.0
116,Steps per episode,482.3999938964844,580.0
117,Steps per episode,431.3999938964844,585.0
118,Steps per episode,446.20001220703125,590.0
119,Steps per episode,384.20001220703125,595.0
120,Steps per episode,321.6000061035156,600.0
121,Steps per episode,424.20001220703125,605.0
122,Steps per episode,526.2000122070312,610.0
123,Steps per episode,528.0,615.0
124,Steps per episode,399.79998779296875,620.0
125,Steps per episode,337.79998779296875,625.0
126,Steps per episode,209.0,630.0
127,Steps per episode,526.5999755859375,635.0
128,Steps per episode,398.79998779296875,640.0
129,Steps per episode,360.3999938964844,645.0
130,Steps per episode,481.0,650.0
131,Steps per episode,383.6000061035156,655.0
132,Steps per episode,485.6000061035156,660.0
133,Steps per episode,352.6000061035156,665.0
134,Steps per episode,385.3999938964844,670.0
135,Steps per episode,453.20001220703125,675.0
136,Steps per episode,462.0,680.0
137,Steps per episode,528.0,685.0
138,Steps per episode,279.6000061035156,690.0
139,Steps per episode,528.0,695.0
140,Steps per episode,488.3999938964844,700.0
141,Steps per episode,422.79998779296875,705.0
142,Steps per episode,446.20001220703125,710.0
143,Steps per episode,528.0,715.0
144,Steps per episode,441.0,720.0
145,Steps per episode,528.0,725.0
146,Steps per episode,441.79998779296875,730.0
147,Steps per episode,415.3999938964844,735.0
148,Steps per episode,365.3999938964844,740.0
149,Steps per episode,528.0,745.0
150,Steps per episode,454.6000061035156,750.0
151,Steps per episode,325.6000061035156,755.0
152,Steps per episode,430.6000061035156,760.0
153,Steps per episode,440.0,765.0
154,Steps per episode,436.3999938964844,770.0
