,metric,value,step
0,Steps per episode,528.0,0.0
1,Steps per episode,528.0,5.0
2,Steps per episode,527.0,10.0
3,Steps per episode,462.6000061035156,15.0
4,Steps per episode,348.20001220703125,20.0
5,Steps per episode,440.6000061035156,25.0
6,Steps per episode,427.20001220703125,30.0
7,Steps per episode,439.6000061035156,35.0
8,Steps per episode,435.6000061035156,40.0
9,Steps per episode,528.0,45.0
10,Steps per episode,431.79998779296875,50.0
11,Steps per episode,455.6000061035156,55.0
12,Steps per episode,528.0,60.0
13,Steps per episode,510.20001220703125,65.0
14,Steps per episode,528.0,70.0
15,Steps per episode,324.3999938964844,75.0
16,Steps per episode,528.0,80.0
17,Steps per episode,452.0,85.0
18,Steps per episode,483.79998779296875,90.0
19,Steps per episode,443.6000061035156,95.0
20,Steps per episode,503.0,100.0
21,Steps per episode,436.79998779296875,105.0
22,Steps per episode,528.0,110.0
23,Steps per episode,429.79998779296875,115.0
24,Steps per episode,495.79998779296875,120.0
25,Steps per episode,342.3999938964844,125.0
26,Steps per episode,420.3999938964844,130.0
27,Steps per episode,425.3999938964844,135.0
28,Steps per episode,528.0,140.0
29,Steps per episode,475.6000061035156,145.0
30,Steps per episode,485.20001220703125,150.0
31,Steps per episode,528.0,155.0
32,Steps per episode,528.0,160.0
33,Steps per episode,420.79998779296875,165.0
34,Steps per episode,528.0,170.0
35,Steps per episode,432.6000061035156,175.0
36,Steps per episode,526.5999755859375,180.0
37,Steps per episode,528.0,185.0
38,Steps per episode,503.0,190.0
39,Steps per episode,273.3999938964844,195.0
40,Steps per episode,460.6000061035156,200.0
41,Steps per episode,528.0,205.0
42,Steps per episode,442.20001220703125,210.0
43,Steps per episode,528.0,215.0
44,Steps per episode,524.5999755859375,220.0
45,Steps per episode,363.6000061035156,225.0
46,Steps per episode,459.6000061035156,230.0
47,Steps per episode,520.4000244140625,235.0
48,Steps per episode,510.6000061035156,240.0
49,Steps per episode,449.79998779296875,245.0
50,Steps per episode,498.6000061035156,250.0
51,Steps per episode,495.3999938964844,255.0
52,Steps per episode,482.20001220703125,260.0
53,Steps per episode,512.4000244140625,265.0
54,Steps per episode,472.3999938964844,270.0
55,Steps per episode,438.6000061035156,275.0
56,Steps per episode,345.3999938964844,280.0
57,Steps per episode,454.0,285.0
58,Steps per episode,469.6000061035156,290.0
59,Steps per episode,528.0,295.0
60,Steps per episode,482.0,300.0
61,Steps per episode,205.60000610351562,305.0
62,Steps per episode,389.6000061035156,310.0
63,Steps per episode,436.3999938964844,315.0
64,Steps per episode,407.3999938964844,320.0
65,Steps per episode,528.0,325.0
66,Steps per episode,528.0,330.0
67,Steps per episode,516.4000244140625,335.0
68,Steps per episode,425.3999938964844,340.0
69,Steps per episode,304.6000061035156,345.0
70,Steps per episode,414.79998779296875,350.0
71,Steps per episode,423.6000061035156,355.0
72,Steps per episode,362.6000061035156,360.0
73,Steps per episode,344.3999938964844,365.0
74,Steps per episode,369.6000061035156,370.0
75,Steps per episode,341.0,375.0
76,Steps per episode,493.20001220703125,380.0
77,Steps per episode,528.0,385.0
78,Steps per episode,430.79998779296875,390.0
79,Steps per episode,359.0,395.0
80,Steps per episode,361.0,400.0
81,Steps per episode,462.20001220703125,405.0
82,Steps per episode,446.20001220703125,410.0
83,Steps per episode,463.6000061035156,415.0
84,Steps per episode,423.79998779296875,420.0
85,Steps per episode,528.0,425.0
86,Steps per episode,319.6000061035156,430.0
87,Steps per episode,528.0,435.0
88,Steps per episode,201.60000610351562,440.0
89,Steps per episode,456.79998779296875,445.0
90,Steps per episode,422.3999938964844,450.0
91,Steps per episode,456.0,455.0
92,Steps per episode,354.0,460.0
93,Steps per episode,453.6000061035156,465.0
94,Steps per episode,379.6000061035156,470.0
95,Steps per episode,351.6000061035156,475.0
96,Steps per episode,484.79998779296875,480.0
97,Steps per episode,425.0,485.0
98,Steps per episode,437.6000061035156,490.0
99,Steps per episode,528.0,495.0
100,Steps per episode,347.20001220703125,500.0
101,Steps per episode,314.79998779296875,505.0
102,Steps per episode,331.6000061035156,510.0
103,Steps per episode,528.0,515.0
104,Steps per episode,528.0,520.0
105,Steps per episode,438.0,525.0
106,Steps per episode,406.0,530.0
107,Steps per episode,431.79998779296875,535.0
108,Steps per episode,364.20001220703125,540.0
109,Steps per episode,388.20001220703125,545.0
110,Steps per episode,519.5999755859375,550.0
111,Steps per episode,351.20001220703125,555.0
112,Steps per episode,481.20001220703125,560.0
113,Steps per episode,401.6000061035156,565.0
114,Steps per episode,442.20001220703125,570.0
115,Steps per episode,508.20001220703125,575.0
116,Steps per episode,372.0,580.0
117,Steps per episode,389.0,585.0
118,Steps per episode,343.6000061035156,590.0
119,Steps per episode,358.6000061035156,595.0
120,Steps per episode,377.0,600.0
121,Steps per episode,397.6000061035156,605.0
122,Steps per episode,528.0,610.0
123,Steps per episode,500.6000061035156,615.0
124,Steps per episode,481.6000061035156,620.0
125,Steps per episode,528.0,625.0
126,Steps per episode,528.0,630.0
127,Steps per episode,422.20001220703125,635.0
128,Steps per episode,436.0,640.0
129,Steps per episode,442.0,645.0
130,Steps per episode,352.0,650.0
131,Steps per episode,528.0,655.0
132,Steps per episode,485.79998779296875,660.0
133,Steps per episode,479.20001220703125,665.0
134,Steps per episode,347.0,670.0
135,Steps per episode,278.79998779296875,675.0
136,Steps per episode,441.6000061035156,680.0
137,Steps per episode,377.6000061035156,685.0
138,Steps per episode,338.6000061035156,690.0
139,Steps per episode,317.20001220703125,695.0
140,Steps per episode,506.20001220703125,700.0
141,Steps per episode,528.0,705.0
142,Steps per episode,362.0,710.0
143,Steps per episode,517.4000244140625,715.0
144,Steps per episode,418.3999938964844,720.0
145,Steps per episode,498.79998779296875,725.0
146,Steps per episode,528.0,730.0
147,Steps per episode,519.4000244140625,735.0
148,Steps per episode,424.0,740.0
149,Steps per episode,333.6000061035156,745.0
150,Steps per episode,528.0,750.0
151,Steps per episode,528.0,755.0
152,Steps per episode,491.6000061035156,760.0
153,Steps per episode,528.0,765.0
