,metric,value,step
0,Steps per episode,500.0,0.0
1,Steps per episode,124.80000305175781,5.0
2,Steps per episode,266.0,10.0
3,Steps per episode,407.20001220703125,15.0
4,Steps per episode,369.6000061035156,20.0
5,Steps per episode,428.79998779296875,25.0
6,Steps per episode,356.6000061035156,30.0
7,Steps per episode,337.6000061035156,35.0
8,Steps per episode,178.1999969482422,40.0
9,Steps per episode,148.8000030517578,45.0
10,Steps per episode,228.8000030517578,50.0
11,Steps per episode,179.1999969482422,55.0
12,Steps per episode,165.8000030517578,60.0
13,Steps per episode,245.60000610351562,65.0
14,Steps per episode,174.60000610351562,70.0
15,Steps per episode,163.60000610351562,75.0
16,Steps per episode,206.0,80.0
17,Steps per episode,181.8000030517578,85.0
18,Steps per episode,130.39999389648438,90.0
19,Steps per episode,132.8000030517578,95.0
20,Steps per episode,189.39999389648438,100.0
21,Steps per episode,135.0,105.0
22,Steps per episode,188.39999389648438,110.0
23,Steps per episode,200.0,115.0
24,Steps per episode,136.39999389648438,120.0
25,Steps per episode,98.0,125.0
26,Steps per episode,183.1999969482422,130.0
27,Steps per episode,111.0,135.0
28,Steps per episode,179.8000030517578,140.0
29,Steps per episode,203.1999969482422,145.0
30,Steps per episode,102.19999694824219,150.0
31,Steps per episode,126.80000305175781,155.0
32,Steps per episode,170.39999389648438,160.0
33,Steps per episode,151.60000610351562,165.0
34,Steps per episode,147.1999969482422,170.0
35,Steps per episode,92.4000015258789,175.0
36,Steps per episode,180.8000030517578,180.0
37,Steps per episode,142.1999969482422,185.0
38,Steps per episode,76.80000305175781,190.0
39,Steps per episode,175.39999389648438,195.0
40,Steps per episode,65.4000015258789,200.0
41,Steps per episode,72.80000305175781,205.0
42,Steps per episode,114.80000305175781,210.0
43,Steps per episode,121.4000015258789,215.0
44,Steps per episode,77.4000015258789,220.0
45,Steps per episode,73.19999694824219,225.0
46,Steps per episode,119.19999694824219,230.0
47,Steps per episode,104.5999984741211,235.0
48,Steps per episode,55.20000076293945,240.0
49,Steps per episode,87.0,245.0
50,Steps per episode,80.0,250.0
51,Steps per episode,92.80000305175781,255.0
52,Steps per episode,59.599998474121094,260.0
53,Steps per episode,92.80000305175781,265.0
54,Steps per episode,111.4000015258789,270.0
55,Steps per episode,84.19999694824219,275.0
56,Steps per episode,111.19999694824219,280.0
