,metric,value,step
0,Steps per episode,538.0,0.0
1,Steps per episode,1250.0,5.0
2,Steps per episode,1118.5999755859375,10.0
3,Steps per episode,1205.5999755859375,15.0
4,Steps per episode,1180.800048828125,20.0
5,Steps per episode,974.4000244140625,25.0
6,Steps per episode,1104.800048828125,30.0
7,Steps per episode,994.5999755859375,35.0
8,Steps per episode,752.7999877929688,40.0
9,Steps per episode,1250.0,45.0
10,Steps per episode,1054.4000244140625,50.0
11,Steps per episode,1042.0,55.0
12,Steps per episode,891.2000122070312,60.0
13,Steps per episode,1152.4000244140625,65.0
14,Steps per episode,1116.800048828125,70.0
15,Steps per episode,1200.199951171875,75.0
16,Steps per episode,1007.7999877929688,80.0
17,Steps per episode,1248.4000244140625,85.0
18,Steps per episode,1250.0,90.0
19,Steps per episode,1179.199951171875,95.0
20,Steps per episode,1171.4000244140625,100.0
21,Steps per episode,1074.4000244140625,105.0
22,Steps per episode,1066.0,110.0
23,Steps per episode,1087.199951171875,115.0
24,Steps per episode,1250.0,120.0
25,Steps per episode,1240.199951171875,125.0
26,Steps per episode,1201.199951171875,130.0
27,Steps per episode,1250.0,135.0
28,Steps per episode,1107.0,140.0
29,Steps per episode,1027.199951171875,145.0
30,Steps per episode,1162.4000244140625,150.0
31,Steps per episode,1196.800048828125,155.0
32,Steps per episode,1038.199951171875,160.0
33,Steps per episode,1139.5999755859375,165.0
34,Steps per episode,1092.199951171875,170.0
35,Steps per episode,1180.199951171875,175.0
36,Steps per episode,862.7999877929688,180.0
37,Steps per episode,997.5999755859375,185.0
38,Steps per episode,1080.5999755859375,190.0
39,Steps per episode,1250.0,195.0
40,Steps per episode,1250.0,200.0
41,Steps per episode,1098.4000244140625,205.0
42,Steps per episode,1163.800048828125,210.0
43,Steps per episode,1115.199951171875,215.0
44,Steps per episode,1081.800048828125,220.0
45,Steps per episode,1144.199951171875,225.0
46,Steps per episode,819.7999877929688,230.0
47,Steps per episode,1250.0,235.0
48,Steps per episode,954.7999877929688,240.0
49,Steps per episode,1133.5999755859375,245.0
50,Steps per episode,1250.0,250.0
51,Steps per episode,968.2000122070312,255.0
52,Steps per episode,1141.199951171875,260.0
53,Steps per episode,1250.0,265.0
54,Steps per episode,880.0,270.0
55,Steps per episode,844.4000244140625,275.0
56,Steps per episode,1055.5999755859375,280.0
57,Steps per episode,1085.4000244140625,285.0
58,Steps per episode,832.7999877929688,290.0
59,Steps per episode,1101.4000244140625,295.0
60,Steps per episode,1129.0,300.0
61,Steps per episode,1034.800048828125,305.0
62,Steps per episode,1250.0,310.0
63,Steps per episode,1219.4000244140625,315.0
64,Steps per episode,1249.5999755859375,320.0
65,Steps per episode,749.0,325.0
66,Steps per episode,909.4000244140625,330.0
67,Steps per episode,1005.0,335.0
68,Steps per episode,854.4000244140625,340.0
69,Steps per episode,1025.5999755859375,345.0
70,Steps per episode,1250.0,350.0
71,Steps per episode,1250.0,355.0
72,Steps per episode,1043.5999755859375,360.0
73,Steps per episode,1250.0,365.0
74,Steps per episode,928.7999877929688,370.0
75,Steps per episode,1202.800048828125,375.0
76,Steps per episode,740.7999877929688,380.0
77,Steps per episode,1182.800048828125,385.0
78,Steps per episode,933.0,390.0
79,Steps per episode,1185.4000244140625,395.0
80,Steps per episode,1203.199951171875,400.0
81,Steps per episode,1116.199951171875,405.0
82,Steps per episode,1038.5999755859375,410.0
83,Steps per episode,968.2000122070312,415.0
84,Steps per episode,963.2000122070312,420.0
85,Steps per episode,1036.0,425.0
86,Steps per episode,661.2000122070312,430.0
87,Steps per episode,847.2000122070312,435.0
88,Steps per episode,1005.5999755859375,440.0
89,Steps per episode,899.4000244140625,445.0
90,Steps per episode,1057.800048828125,450.0
91,Steps per episode,869.0,455.0
92,Steps per episode,472.20001220703125,460.0
93,Steps per episode,1208.800048828125,465.0
94,Steps per episode,1108.800048828125,470.0
95,Steps per episode,718.2000122070312,475.0
96,Steps per episode,1250.0,480.0
97,Steps per episode,898.2000122070312,485.0
98,Steps per episode,843.2000122070312,490.0
99,Steps per episode,836.4000244140625,495.0
100,Steps per episode,741.0,500.0
101,Steps per episode,988.2000122070312,505.0
102,Steps per episode,911.0,510.0
103,Steps per episode,870.4000244140625,515.0
104,Steps per episode,847.7999877929688,520.0
105,Steps per episode,760.7999877929688,525.0
106,Steps per episode,701.2000122070312,530.0
107,Steps per episode,685.5999755859375,535.0
108,Steps per episode,927.2000122070312,540.0
109,Steps per episode,909.0,545.0
110,Steps per episode,869.2000122070312,550.0
111,Steps per episode,951.4000244140625,555.0
112,Steps per episode,751.5999755859375,560.0
113,Steps per episode,814.5999755859375,565.0
114,Steps per episode,440.79998779296875,570.0
115,Steps per episode,425.6000061035156,575.0
116,Steps per episode,997.4000244140625,580.0
117,Steps per episode,930.5999755859375,585.0
118,Steps per episode,972.0,590.0
119,Steps per episode,843.7999877929688,595.0
120,Steps per episode,773.5999755859375,600.0
121,Steps per episode,777.4000244140625,605.0
122,Steps per episode,673.2000122070312,610.0
123,Steps per episode,681.7999877929688,615.0
124,Steps per episode,855.0,620.0
125,Steps per episode,375.3999938964844,625.0
126,Steps per episode,465.79998779296875,630.0
127,Steps per episode,508.6000061035156,635.0
128,Steps per episode,550.4000244140625,640.0
129,Steps per episode,577.2000122070312,645.0
130,Steps per episode,647.0,650.0
131,Steps per episode,675.0,655.0
132,Steps per episode,600.5999755859375,660.0
133,Steps per episode,393.20001220703125,665.0
134,Steps per episode,440.0,670.0
135,Steps per episode,328.0,675.0
136,Steps per episode,793.4000244140625,680.0
137,Steps per episode,485.0,685.0
138,Steps per episode,345.6000061035156,690.0
139,Steps per episode,624.0,695.0
140,Steps per episode,321.20001220703125,700.0
141,Steps per episode,427.0,705.0
142,Steps per episode,381.3999938964844,710.0
143,Steps per episode,452.6000061035156,715.0
144,Steps per episode,369.6000061035156,720.0
145,Steps per episode,391.3999938964844,725.0
146,Steps per episode,514.4000244140625,730.0
147,Steps per episode,448.79998779296875,735.0
148,Steps per episode,412.0,740.0
149,Steps per episode,508.3999938964844,745.0
150,Steps per episode,400.6000061035156,750.0
151,Steps per episode,494.3999938964844,755.0
152,Steps per episode,416.79998779296875,760.0
153,Steps per episode,567.4000244140625,765.0
154,Steps per episode,444.79998779296875,770.0
155,Steps per episode,612.2000122070312,775.0
156,Steps per episode,443.3999938964844,780.0
157,Steps per episode,392.79998779296875,785.0
158,Steps per episode,317.6000061035156,790.0
159,Steps per episode,385.3999938964844,795.0
160,Steps per episode,394.0,800.0
161,Steps per episode,354.0,805.0
162,Steps per episode,390.6000061035156,810.0
163,Steps per episode,399.3999938964844,815.0
164,Steps per episode,474.20001220703125,820.0
165,Steps per episode,336.6000061035156,825.0
166,Steps per episode,497.20001220703125,830.0
167,Steps per episode,380.0,835.0
168,Steps per episode,454.6000061035156,840.0
169,Steps per episode,350.3999938964844,845.0
170,Steps per episode,262.0,850.0
171,Steps per episode,524.4000244140625,855.0
172,Steps per episode,315.6000061035156,860.0
173,Steps per episode,321.20001220703125,865.0
174,Steps per episode,590.5999755859375,870.0
175,Steps per episode,338.3999938964844,875.0
176,Steps per episode,198.1999969482422,880.0
177,Steps per episode,545.0,885.0
178,Steps per episode,368.6000061035156,890.0
179,Steps per episode,496.79998779296875,895.0
180,Steps per episode,270.0,900.0
181,Steps per episode,288.20001220703125,905.0
182,Steps per episode,478.3999938964844,910.0
183,Steps per episode,342.79998779296875,915.0
184,Steps per episode,220.60000610351562,920.0
185,Steps per episode,325.6000061035156,925.0
186,Steps per episode,336.0,930.0
187,Steps per episode,325.0,935.0
188,Steps per episode,173.8000030517578,940.0
189,Steps per episode,368.20001220703125,945.0
190,Steps per episode,286.79998779296875,950.0
191,Steps per episode,385.6000061035156,955.0
192,Steps per episode,461.3999938964844,960.0
193,Steps per episode,399.6000061035156,965.0
194,Steps per episode,377.0,970.0
195,Steps per episode,310.79998779296875,975.0
196,Steps per episode,471.3999938964844,980.0
197,Steps per episode,300.6000061035156,985.0
198,Steps per episode,387.0,990.0
199,Steps per episode,520.2000122070312,995.0
200,Steps per episode,465.6000061035156,1000.0
201,Steps per episode,376.0,1005.0
202,Steps per episode,532.4000244140625,1010.0
203,Steps per episode,250.39999389648438,1015.0
204,Steps per episode,415.0,1020.0
205,Steps per episode,453.0,1025.0
206,Steps per episode,262.20001220703125,1030.0
207,Steps per episode,414.20001220703125,1035.0
208,Steps per episode,254.0,1040.0
209,Steps per episode,264.20001220703125,1045.0
210,Steps per episode,407.3999938964844,1050.0
211,Steps per episode,409.79998779296875,1055.0
212,Steps per episode,251.8000030517578,1060.0
213,Steps per episode,319.0,1065.0
214,Steps per episode,283.79998779296875,1070.0
0,Mean Reward Against Episodes,99.8489990234375,0.0
1,Mean Reward Against Episodes,-3.0999999046325684,5.0
2,Mean Reward Against Episodes,37.72600173950195,10.0
3,Mean Reward Against Episodes,17.577999114990234,15.0
4,Mean Reward Against Episodes,17.877199172973633,20.0
5,Mean Reward Against Episodes,58.10279846191406,25.0
6,Mean Reward Against Episodes,38.08140182495117,30.0
7,Mean Reward Against Episodes,38.32160186767578,35.0
8,Mean Reward Against Episodes,58.889400482177734,40.0
9,Mean Reward Against Episodes,-3.0,45.0
10,Mean Reward Against Episodes,57.78379821777344,50.0
11,Mean Reward Against Episodes,38.232398986816406,55.0
