,metric,value,step
0,Steps per episode,750.0,0.0
1,Steps per episode,750.0,5.0
2,Steps per episode,750.0,10.0
3,Steps per episode,712.4000244140625,15.0
4,Steps per episode,750.0,20.0
5,Steps per episode,750.0,25.0
6,Steps per episode,750.0,30.0
7,Steps per episode,709.2000122070312,35.0
8,Steps per episode,721.5999755859375,40.0
9,Steps per episode,750.0,45.0
10,Steps per episode,750.0,50.0
11,Steps per episode,750.0,55.0
12,Steps per episode,750.0,60.0
13,Steps per episode,750.0,65.0
14,Steps per episode,672.2000122070312,70.0
15,Steps per episode,725.2000122070312,75.0
16,Steps per episode,750.0,80.0
17,Steps per episode,750.0,85.0
18,Steps per episode,750.0,90.0
19,Steps per episode,749.7999877929688,95.0
20,Steps per episode,750.0,100.0
21,Steps per episode,750.0,105.0
22,Steps per episode,750.0,110.0
23,Steps per episode,750.0,115.0
24,Steps per episode,750.0,120.0
25,Steps per episode,750.0,125.0
26,Steps per episode,750.0,130.0
27,Steps per episode,734.4000244140625,135.0
28,Steps per episode,722.4000244140625,140.0
29,Steps per episode,677.2000122070312,145.0
30,Steps per episode,750.0,150.0
31,Steps per episode,750.0,155.0
32,Steps per episode,704.0,160.0
33,Steps per episode,615.4000244140625,165.0
34,Steps per episode,684.4000244140625,170.0
35,Steps per episode,750.0,175.0
36,Steps per episode,750.0,180.0
37,Steps per episode,666.7999877929688,185.0
38,Steps per episode,680.7999877929688,190.0
39,Steps per episode,750.0,195.0
40,Steps per episode,750.0,200.0
41,Steps per episode,686.5999755859375,205.0
42,Steps per episode,750.0,210.0
43,Steps per episode,750.0,215.0
44,Steps per episode,640.0,220.0
45,Steps per episode,750.0,225.0
46,Steps per episode,750.0,230.0
47,Steps per episode,729.7999877929688,235.0
48,Steps per episode,750.0,240.0
49,Steps per episode,711.5999755859375,245.0
50,Steps per episode,702.5999755859375,250.0
51,Steps per episode,675.5999755859375,255.0
52,Steps per episode,750.0,260.0
53,Steps per episode,708.5999755859375,265.0
54,Steps per episode,651.5999755859375,270.0
55,Steps per episode,697.0,275.0
56,Steps per episode,750.0,280.0
57,Steps per episode,750.0,285.0
58,Steps per episode,698.2000122070312,290.0
59,Steps per episode,643.5999755859375,295.0
60,Steps per episode,750.0,300.0
61,Steps per episode,750.0,305.0
62,Steps per episode,750.0,310.0
63,Steps per episode,728.2000122070312,315.0
64,Steps per episode,688.2000122070312,320.0
65,Steps per episode,750.0,325.0
66,Steps per episode,750.0,330.0
67,Steps per episode,668.4000244140625,335.0
68,Steps per episode,731.0,340.0
69,Steps per episode,703.2000122070312,345.0
70,Steps per episode,750.0,350.0
71,Steps per episode,625.7999877929688,355.0
72,Steps per episode,750.0,360.0
73,Steps per episode,716.2000122070312,365.0
74,Steps per episode,684.4000244140625,370.0
75,Steps per episode,701.4000244140625,375.0
76,Steps per episode,714.4000244140625,380.0
77,Steps per episode,727.0,385.0
78,Steps per episode,621.2000122070312,390.0
79,Steps per episode,697.5999755859375,395.0
80,Steps per episode,652.2000122070312,400.0
81,Steps per episode,713.7999877929688,405.0
82,Steps per episode,632.0,410.0
83,Steps per episode,735.5999755859375,415.0
84,Steps per episode,750.0,420.0
85,Steps per episode,708.7999877929688,425.0
86,Steps per episode,594.7999877929688,430.0
87,Steps per episode,641.4000244140625,435.0
88,Steps per episode,750.0,440.0
89,Steps per episode,666.4000244140625,445.0
90,Steps per episode,546.4000244140625,450.0
91,Steps per episode,632.5999755859375,455.0
92,Steps per episode,750.0,460.0
93,Steps per episode,630.2000122070312,465.0
94,Steps per episode,653.4000244140625,470.0
95,Steps per episode,667.4000244140625,475.0
96,Steps per episode,637.2000122070312,480.0
97,Steps per episode,668.4000244140625,485.0
98,Steps per episode,720.5999755859375,490.0
99,Steps per episode,729.4000244140625,495.0
100,Steps per episode,651.4000244140625,500.0
101,Steps per episode,636.2000122070312,505.0
102,Steps per episode,718.7999877929688,510.0
103,Steps per episode,750.0,515.0
104,Steps per episode,618.0,520.0
105,Steps per episode,750.0,525.0
106,Steps per episode,615.4000244140625,530.0
107,Steps per episode,726.2000122070312,535.0
108,Steps per episode,672.4000244140625,540.0
109,Steps per episode,733.2000122070312,545.0
110,Steps per episode,730.2000122070312,550.0
111,Steps per episode,750.0,555.0
112,Steps per episode,549.5999755859375,560.0
113,Steps per episode,621.7999877929688,565.0
114,Steps per episode,660.2000122070312,570.0
115,Steps per episode,676.2000122070312,575.0
116,Steps per episode,661.2000122070312,580.0
117,Steps per episode,534.4000244140625,585.0
118,Steps per episode,734.5999755859375,590.0
119,Steps per episode,732.4000244140625,595.0
120,Steps per episode,535.4000244140625,600.0
121,Steps per episode,590.2000122070312,605.0
122,Steps per episode,750.0,610.0
123,Steps per episode,704.5999755859375,615.0
124,Steps per episode,527.5999755859375,620.0
125,Steps per episode,652.2000122070312,625.0
126,Steps per episode,671.4000244140625,630.0
127,Steps per episode,745.0,635.0
128,Steps per episode,600.5999755859375,640.0
129,Steps per episode,616.4000244140625,645.0
130,Steps per episode,627.5999755859375,650.0
131,Steps per episode,722.0,655.0
132,Steps per episode,671.7999877929688,660.0
133,Steps per episode,670.7999877929688,665.0
134,Steps per episode,720.7999877929688,670.0
135,Steps per episode,627.0,675.0
136,Steps per episode,449.3999938964844,680.0
137,Steps per episode,642.5999755859375,685.0
138,Steps per episode,508.79998779296875,690.0
139,Steps per episode,681.4000244140625,695.0
140,Steps per episode,667.2000122070312,700.0
141,Steps per episode,746.0,705.0
142,Steps per episode,649.0,710.0
143,Steps per episode,508.3999938964844,715.0
144,Steps per episode,631.5999755859375,720.0
145,Steps per episode,486.6000061035156,725.0
146,Steps per episode,395.79998779296875,730.0
147,Steps per episode,442.6000061035156,735.0
148,Steps per episode,536.4000244140625,740.0
149,Steps per episode,425.20001220703125,745.0
150,Steps per episode,544.5999755859375,750.0
151,Steps per episode,593.7999877929688,755.0
152,Steps per episode,590.2000122070312,760.0
153,Steps per episode,367.20001220703125,765.0
154,Steps per episode,511.0,770.0
155,Steps per episode,534.4000244140625,775.0
156,Steps per episode,253.39999389648438,780.0
157,Steps per episode,353.20001220703125,785.0
158,Steps per episode,477.20001220703125,790.0
159,Steps per episode,447.79998779296875,795.0
160,Steps per episode,468.0,800.0
161,Steps per episode,444.0,805.0
162,Steps per episode,404.79998779296875,810.0
163,Steps per episode,311.79998779296875,815.0
164,Steps per episode,371.0,820.0
165,Steps per episode,472.0,825.0
166,Steps per episode,373.3999938964844,830.0
167,Steps per episode,465.0,835.0
168,Steps per episode,346.0,840.0
169,Steps per episode,416.79998779296875,845.0
170,Steps per episode,273.6000061035156,850.0
171,Steps per episode,386.20001220703125,855.0
172,Steps per episode,396.3999938964844,860.0
173,Steps per episode,275.6000061035156,865.0
