,metric,value,step
0,Steps per episode,500.0,0.0
1,Steps per episode,500.0,5.0
2,Steps per episode,456.79998779296875,10.0
3,Steps per episode,489.0,15.0
4,Steps per episode,500.0,20.0
5,Steps per episode,500.0,25.0
6,Steps per episode,500.0,30.0
7,Steps per episode,500.0,35.0
8,Steps per episode,500.0,40.0
9,Steps per episode,500.0,45.0
10,Steps per episode,500.0,50.0
11,Steps per episode,500.0,55.0
12,Steps per episode,500.0,60.0
13,Steps per episode,500.0,65.0
14,Steps per episode,500.0,70.0
15,Steps per episode,500.0,75.0
16,Steps per episode,500.0,80.0
17,Steps per episode,500.0,85.0
18,Steps per episode,500.0,90.0
19,Steps per episode,500.0,95.0
20,Steps per episode,482.6000061035156,100.0
21,Steps per episode,455.6000061035156,105.0
22,Steps per episode,457.79998779296875,110.0
23,Steps per episode,500.0,115.0
24,Steps per episode,500.0,120.0
25,Steps per episode,500.0,125.0
26,Steps per episode,454.6000061035156,130.0
27,Steps per episode,442.79998779296875,135.0
28,Steps per episode,500.0,140.0
29,Steps per episode,500.0,145.0
30,Steps per episode,500.0,150.0
31,Steps per episode,500.0,155.0
32,Steps per episode,500.0,160.0
33,Steps per episode,481.6000061035156,165.0
34,Steps per episode,495.20001220703125,170.0
35,Steps per episode,481.79998779296875,175.0
36,Steps per episode,471.79998779296875,180.0
37,Steps per episode,500.0,185.0
38,Steps per episode,500.0,190.0
39,Steps per episode,500.0,195.0
40,Steps per episode,500.0,200.0
41,Steps per episode,500.0,205.0
42,Steps per episode,500.0,210.0
43,Steps per episode,500.0,215.0
44,Steps per episode,500.0,220.0
45,Steps per episode,500.0,225.0
46,Steps per episode,500.0,230.0
47,Steps per episode,500.0,235.0
48,Steps per episode,500.0,240.0
49,Steps per episode,484.79998779296875,245.0
50,Steps per episode,500.0,250.0
51,Steps per episode,497.20001220703125,255.0
52,Steps per episode,500.0,260.0
53,Steps per episode,500.0,265.0
54,Steps per episode,500.0,270.0
55,Steps per episode,500.0,275.0
56,Steps per episode,500.0,280.0
57,Steps per episode,475.79998779296875,285.0
58,Steps per episode,500.0,290.0
59,Steps per episode,494.3999938964844,295.0
60,Steps per episode,491.20001220703125,300.0
61,Steps per episode,500.0,305.0
62,Steps per episode,500.0,310.0
63,Steps per episode,500.0,315.0
64,Steps per episode,500.0,320.0
65,Steps per episode,460.6000061035156,325.0
66,Steps per episode,500.0,330.0
67,Steps per episode,461.20001220703125,335.0
68,Steps per episode,500.0,340.0
69,Steps per episode,500.0,345.0
70,Steps per episode,500.0,350.0
71,Steps per episode,445.79998779296875,355.0
72,Steps per episode,479.6000061035156,360.0
73,Steps per episode,483.3999938964844,365.0
74,Steps per episode,500.0,370.0
75,Steps per episode,500.0,375.0
