,metric,value,step
0,loss,0.0008366403635591269,0.0
1,loss,0.0013618250377476215,10.0
2,loss,0.0010958360508084297,20.0
3,loss,0.0003211351577192545,30.0
4,loss,0.001223843777552247,40.0
5,loss,0.00020216614939272404,50.0
6,loss,-0.0008935716468840837,60.0
7,loss,-0.0002208997029811144,70.0
8,loss,-9.42964106798172e-05,80.0
9,loss,-0.0008428371511399746,90.0
10,loss,-0.0002501048147678375,100.0
11,loss,-0.00031614513136446476,110.0
12,loss,-0.0010641703847795725,120.0
13,loss,-0.0011431246530264616,130.0
14,loss,-0.0012575802393257618,140.0
15,loss,-0.0011243196204304695,150.0
16,loss,-0.0020097617525607347,160.0
17,loss,-0.0017649047076702118,170.0
18,loss,-0.0021115385461598635,180.0
19,loss,-0.0017557672690600157,190.0
20,loss,-0.0019647760782390833,200.0
21,loss,-0.0024105950724333525,210.0
22,loss,-0.001956050517037511,220.0
23,loss,-0.0019320158753544092,230.0
24,loss,-0.0031488577369600534,240.0
25,loss,-0.003304167650640011,250.0
26,loss,-0.002874900121241808,260.0
27,loss,-0.0030608847737312317,270.0
28,loss,-0.00280456873588264,280.0
29,loss,-0.002785604912787676,290.0
30,loss,-0.0032380344346165657,300.0
31,loss,-0.0031383472960442305,310.0
32,loss,-0.003076497232541442,320.0
33,loss,-0.003210800001397729,330.0
34,loss,-0.0031202707905322313,340.0
35,loss,-0.002651514485478401,350.0
36,loss,-0.003575678449124098,360.0
37,loss,-0.0030471603386104107,370.0
38,loss,-0.0027266335673630238,380.0
39,loss,-0.0038552251644432545,390.0
40,loss,-0.0030349513981491327,400.0
41,loss,-0.00307391001842916,410.0
42,loss,-0.0030421861447393894,420.0
43,loss,-0.004184870049357414,430.0
44,loss,-0.003630084916949272,440.0
45,loss,-0.0044325548224151134,450.0
46,loss,-0.0037299746181815863,460.0
47,loss,-0.004278314299881458,470.0
48,loss,-0.004089936148375273,480.0
49,loss,-0.0046859183348715305,490.0
50,loss,-0.004026563372462988,500.0
51,loss,-0.0032089699525386095,510.0
52,loss,-0.0045192670077085495,520.0
53,loss,-0.0046273041516542435,530.0
54,loss,-0.004561440087854862,540.0
55,loss,-0.004293796606361866,550.0
56,loss,-0.004020413383841515,560.0
57,loss,-0.0031693081837147474,570.0
58,loss,-0.004266529344022274,580.0
59,loss,-0.003996147774159908,590.0
60,loss,-0.004245282616466284,600.0
61,loss,-0.004380926955491304,610.0
62,loss,-0.0047776782885193825,620.0
63,loss,-0.004795406479388475,630.0
64,loss,-0.004380336031317711,640.0
65,loss,0.7737295031547546,650.0
66,loss,-0.004495412111282349,660.0
67,loss,-0.003988724201917648,670.0
68,loss,-0.003945743665099144,680.0
69,loss,-0.004571458324790001,690.0
70,loss,-0.004026926588267088,700.0
71,loss,-0.0043441737070679665,710.0
72,loss,-0.004781006835401058,720.0
73,loss,-0.0043366518802940845,730.0
74,loss,-0.0045021609403193,740.0
75,loss,-0.0036065983586013317,750.0
76,loss,-0.0039458200335502625,760.0
77,loss,-0.004849173594266176,770.0
78,loss,-0.0050316983833909035,780.0
79,loss,-0.004329809918999672,790.0
80,loss,-0.004338799975812435,800.0
81,loss,-0.00419347221031785,810.0
82,loss,-0.00482085021212697,820.0
83,loss,-0.004338233266025782,830.0
84,loss,-0.00409063370898366,840.0
85,loss,-0.005220166873186827,850.0
86,loss,-0.0035402921494096518,860.0
87,loss,-0.005103049334138632,870.0
88,loss,-0.004421346355229616,880.0
89,loss,-0.004381199833005667,890.0
90,loss,-0.0043927887454628944,900.0
91,loss,-0.0044234758242964745,910.0
92,loss,-0.004003549925982952,920.0
93,loss,-0.004760777577757835,930.0
94,loss,-0.004585954360663891,940.0
95,loss,-0.005425693932920694,950.0
96,loss,-0.004468841943889856,960.0
97,loss,-0.004563541151583195,970.0
98,loss,-0.004440732765942812,980.0
99,loss,-0.004592386074364185,990.0
0,reward_against_episodes,-3.0,0.0
1,reward_against_episodes,7.221799850463867,10.0
2,reward_against_episodes,7.21589994430542,20.0
3,reward_against_episodes,37.89350128173828,30.0
4,reward_against_episodes,7.128399848937988,40.0
5,reward_against_episodes,7.243199825286865,50.0
6,reward_against_episodes,7.18209981918335,60.0
7,reward_against_episodes,17.269100189208984,70.0
8,reward_against_episodes,27.66320037841797,80.0
9,reward_against_episodes,7.168499946594238,90.0
10,reward_against_episodes,37.62990188598633,100.0
11,reward_against_episodes,38.023799896240234,110.0
12,reward_against_episodes,17.481800079345703,120.0
13,reward_against_episodes,48.02510070800781,130.0
14,reward_against_episodes,37.86520004272461,140.0
15,reward_against_episodes,47.51430130004883,150.0
16,reward_against_episodes,27.422800064086914,160.0
17,reward_against_episodes,27.52440071105957,170.0
18,reward_against_episodes,17.476600646972656,180.0
19,reward_against_episodes,-3.0,190.0
20,reward_against_episodes,27.376300811767578,200.0
21,reward_against_episodes,-3.0,210.0
22,reward_against_episodes,7.09119987487793,220.0
23,reward_against_episodes,27.52869987487793,230.0
24,reward_against_episodes,17.29949951171875,240.0
25,reward_against_episodes,7.297299861907959,250.0
26,reward_against_episodes,27.745399475097656,260.0
27,reward_against_episodes,37.750301361083984,270.0
28,reward_against_episodes,7.267399787902832,280.0
29,reward_against_episodes,17.316600799560547,290.0
30,reward_against_episodes,17.322099685668945,300.0
31,reward_against_episodes,37.69300079345703,310.0
32,reward_against_episodes,7.1168999671936035,320.0
33,reward_against_episodes,17.373899459838867,330.0
34,reward_against_episodes,7.127999782562256,340.0
35,reward_against_episodes,7.089799880981445,350.0
36,reward_against_episodes,7.257199764251709,360.0
37,reward_against_episodes,27.650999069213867,370.0
38,reward_against_episodes,27.36050033569336,380.0
39,reward_against_episodes,7.274899959564209,390.0
40,reward_against_episodes,27.515199661254883,400.0
41,reward_against_episodes,17.226900100708008,410.0
42,reward_against_episodes,7.0655999183654785,420.0
43,reward_against_episodes,-3.0,430.0
44,reward_against_episodes,7.295000076293945,440.0
45,reward_against_episodes,7.125699996948242,450.0
46,reward_against_episodes,7.2546000480651855,460.0
47,reward_against_episodes,17.519500732421875,470.0
48,reward_against_episodes,17.503700256347656,480.0
49,reward_against_episodes,37.50469970703125,490.0
50,reward_against_episodes,37.597599029541016,500.0
51,reward_against_episodes,-3.0,510.0
52,reward_against_episodes,17.299100875854492,520.0
53,reward_against_episodes,-3.0,530.0
54,reward_against_episodes,7.285600185394287,540.0
55,reward_against_episodes,7.093699932098389,550.0
56,reward_against_episodes,27.489999771118164,560.0
57,reward_against_episodes,7.279600143432617,570.0
58,reward_against_episodes,-3.0,580.0
59,reward_against_episodes,17.49449920654297,590.0
60,reward_against_episodes,27.52549934387207,600.0
61,reward_against_episodes,27.724899291992188,610.0
62,reward_against_episodes,7.297299861907959,620.0
63,reward_against_episodes,7.021299839019775,630.0
64,reward_against_episodes,17.42770004272461,640.0
65,reward_against_episodes,7.104599952697754,650.0
66,reward_against_episodes,-3.0,660.0
67,reward_against_episodes,-3.0,670.0
68,reward_against_episodes,27.597200393676758,680.0
69,reward_against_episodes,7.296299934387207,690.0
70,reward_against_episodes,-3.0,700.0
71,reward_against_episodes,17.276199340820312,710.0
72,reward_against_episodes,17.17340087890625,720.0
73,reward_against_episodes,7.2829999923706055,730.0
74,reward_against_episodes,7.287499904632568,740.0
75,reward_against_episodes,27.591699600219727,750.0
76,reward_against_episodes,7.100599765777588,760.0
77,reward_against_episodes,-3.0,770.0
78,reward_against_episodes,-3.0,780.0
79,reward_against_episodes,7.0553998947143555,790.0
80,reward_against_episodes,17.232900619506836,800.0
81,reward_against_episodes,17.444799423217773,810.0
82,reward_against_episodes,17.547399520874023,820.0
83,reward_against_episodes,7.2967000007629395,830.0
84,reward_against_episodes,-3.0,840.0
85,reward_against_episodes,7.033299922943115,850.0
86,reward_against_episodes,7.247600078582764,860.0
87,reward_against_episodes,47.94929885864258,870.0
88,reward_against_episodes,27.74090003967285,880.0
89,reward_against_episodes,7.2758002281188965,890.0
90,reward_against_episodes,17.337799072265625,900.0
91,reward_against_episodes,7.227700233459473,910.0
92,reward_against_episodes,-3.0,920.0
93,reward_against_episodes,17.38319969177246,930.0
94,reward_against_episodes,27.525699615478516,940.0
95,reward_against_episodes,-3.0,950.0
96,reward_against_episodes,17.342300415039062,960.0
97,reward_against_episodes,27.4281005859375,970.0
98,reward_against_episodes,17.44059944152832,980.0
99,reward_against_episodes,17.43950080871582,990.0
0,reward_against_steps,-3.0,750.0
1,reward_against_steps,7.221799850463867,7696.0
2,reward_against_steps,7.21589994430542,14657.0
3,reward_against_steps,37.89350128173828,19925.0
4,reward_against_steps,7.128399848937988,27104.0
5,reward_against_steps,7.243199825286865,33996.0
6,reward_against_steps,7.18209981918335,41041.0
7,reward_against_steps,17.269100189208984,47869.0
8,reward_against_steps,27.66320037841797,53712.0
9,reward_against_steps,7.168499946594238,60791.0
10,reward_against_steps,37.62990188598633,66717.0
11,reward_against_steps,38.023799896240234,71659.0
12,reward_against_steps,17.481800079345703,77955.0
13,reward_against_steps,48.02510070800781,82894.0
14,reward_against_steps,37.86520004272461,88232.0
15,reward_against_steps,47.51430130004883,94448.0
16,reward_against_steps,27.422800064086914,100892.0
17,reward_against_steps,27.52440071105957,107082.0
18,reward_against_steps,17.476600646972656,113391.0
19,reward_against_steps,-3.0,120891.0
20,reward_against_steps,27.376300811767578,127451.0
21,reward_against_steps,-3.0,134951.0
22,reward_against_steps,7.09119987487793,142223.0
23,reward_against_steps,27.52869987487793,148403.0
24,reward_against_steps,17.29949951171875,155155.0
25,reward_against_steps,7.297299861907959,161912.0
26,reward_against_steps,27.745399475097656,167549.0
27,reward_against_steps,37.750301361083984,173174.0
28,reward_against_steps,7.267399787902832,180006.0
29,reward_against_steps,17.316600799560547,186715.0
30,reward_against_steps,17.322099685668945,193410.0
31,reward_against_steps,37.69300079345703,199179.0
32,reward_against_steps,7.1168999671936035,206387.0
33,reward_against_steps,17.373899459838867,212953.0
34,reward_against_steps,7.127999782562256,220133.0
35,reward_against_steps,7.089799880981445,227409.0
36,reward_against_steps,7.257199764251709,234266.0
37,reward_against_steps,27.650999069213867,240140.0
38,reward_against_steps,27.36050033569336,246740.0
39,reward_against_steps,7.274899959564209,253553.0
40,reward_against_steps,27.515199661254883,259766.0
41,reward_against_steps,17.226900100708008,266700.0
42,reward_against_steps,7.0655999183654785,274036.0
43,reward_against_steps,-3.0,281536.0
44,reward_against_steps,7.295000076293945,288299.0
45,reward_against_steps,7.125699996948242,295485.0
46,reward_against_steps,7.2546000480651855,302349.0
47,reward_against_steps,17.519500732421875,308551.0
48,reward_against_steps,17.503700256347656,314792.0
49,reward_against_steps,37.50469970703125,321032.0
50,reward_against_steps,37.597599029541016,327040.0
51,reward_against_steps,-3.0,334540.0
52,reward_against_steps,17.299100875854492,341293.0
