,metric,value,step
0,loss,0.029091959819197655,0.0
1,loss,0.023874426260590553,10.0
2,loss,0.02038288675248623,20.0
3,loss,0.014613834209740162,30.0
4,loss,0.013080906122922897,40.0
5,loss,0.7887380123138428,50.0
6,loss,0.010695078410208225,60.0
7,loss,0.0093247564509511,70.0
8,loss,0.006752997636795044,80.0
9,loss,0.005409007892012596,90.0
10,loss,0.006442323327064514,100.0
11,loss,0.004266940988600254,110.0
12,loss,0.004115753807127476,120.0
13,loss,0.0021159581374377012,130.0
14,loss,0.0021066972985863686,140.0
15,loss,0.001668343087658286,150.0
16,loss,0.0014704461209475994,160.0
17,loss,0.0002589072100818157,170.0
18,loss,0.0003403192386031151,180.0
19,loss,-5.6938035413622856e-05,190.0
20,loss,-0.0012022011214867234,200.0
21,loss,-0.0013662214623764157,210.0
22,loss,-0.0009797860402613878,220.0
23,loss,0.7760524749755859,230.0
24,loss,-0.0004665045998990536,240.0
25,loss,-0.0017075231298804283,250.0
26,loss,-0.0018941517919301987,260.0
27,loss,-0.001546880230307579,270.0
28,loss,-0.0010885316878557205,280.0
29,loss,-0.0018913379171863198,290.0
30,loss,-0.001823535654693842,300.0
31,loss,-0.0014571367064490914,310.0
32,loss,-0.0017205425538122654,320.0
33,loss,0.7755144238471985,330.0
34,loss,-0.0019920594058930874,340.0
35,loss,-0.0018039365531876683,350.0
36,loss,-0.0017878275830298662,360.0
37,loss,-0.0017160060815513134,370.0
38,loss,-0.0015000624116510153,380.0
39,loss,-0.0018646869575604796,390.0
40,loss,-0.0017780563794076443,400.0
41,loss,0.7754664421081543,410.0
42,loss,-0.0017912734765559435,420.0
43,loss,-0.0014982165303081274,430.0
44,loss,-0.0022679439280182123,440.0
45,loss,-0.0017191944643855095,450.0
46,loss,-0.002020396990701556,460.0
47,loss,-0.0017037580255419016,470.0
48,loss,-0.0015689019346609712,480.0
49,loss,-0.0013738751877099276,490.0
50,loss,-0.001159444684162736,500.0
51,loss,-0.0011579868150874972,510.0
52,loss,-0.0026196478866040707,520.0
53,loss,-0.0018722591921687126,530.0
54,loss,-0.0017176020191982388,540.0
55,loss,-0.0024607114028185606,550.0
56,loss,-0.0019490048289299011,560.0
