,metric,value,step
0,loss,0.030092906206846237,0.0
1,loss,0.00953731033951044,10.0
2,loss,0.002374190604314208,20.0
3,loss,0.0006054450059309602,30.0
4,loss,-0.0005861306563019753,40.0
5,loss,-6.405950989574194e-05,50.0
6,loss,-0.000615789438597858,60.0
7,loss,0.7758539915084839,70.0
8,loss,-0.0010673406068235636,80.0
9,loss,-0.0015131215332075953,90.0
10,loss,-0.0009413835359737277,100.0
11,loss,-0.0001912686857394874,110.0
12,loss,-0.0012318510562181473,120.0
13,loss,-0.0013287770561873913,130.0
14,loss,-0.0010896380990743637,140.0
15,loss,-0.0005649402155540884,150.0
16,loss,0.7772467732429504,160.0
17,loss,-0.0006947603542357683,170.0
18,loss,-0.0013787535717710853,180.0
19,loss,-0.0017913414631038904,190.0
20,loss,-0.0017602178268134594,200.0
21,loss,-0.0014994723023846745,210.0
22,loss,-0.0011649983935058117,220.0
23,loss,-0.0015670664142817259,230.0
24,loss,-0.0009591472335159779,240.0
25,loss,-0.0017960987752303481,250.0
26,loss,-0.0016318535199388862,260.0
27,loss,-0.0016918964684009552,270.0
28,loss,-0.0017645272891968489,280.0
29,loss,-0.0010538706555962563,290.0
30,loss,-0.0015417297836393118,300.0
31,loss,-0.0019575089681893587,310.0
32,loss,-0.0016606994904577732,320.0
33,loss,-0.001616680296137929,330.0
34,loss,-0.0019014263525605202,340.0
35,loss,-0.0016533654415979981,350.0
36,loss,-0.0018159809987992048,360.0
37,loss,-0.0017464368138462305,370.0
38,loss,-0.0014328345423564315,380.0
39,loss,-0.001866249367594719,390.0
40,loss,-0.002130103763192892,400.0
41,loss,-0.0011549885384738445,410.0
42,loss,-0.001675530569627881,420.0
43,loss,-0.0012824715813621879,430.0
44,loss,-0.0014646481722593307,440.0
45,loss,-0.0021920097060501575,450.0
46,loss,-0.002095355186611414,460.0
47,loss,-0.0019949974957853556,470.0
48,loss,-0.0010951311560347676,480.0
49,loss,-0.0026538968086242676,490.0
50,loss,-0.0015729392180219293,500.0
51,loss,-0.002061281120404601,510.0
52,loss,-0.0015830781776458025,520.0
53,loss,-0.0017201784066855907,530.0
54,loss,-0.0016627863515168428,540.0
55,loss,-0.001240560901351273,550.0
56,loss,-0.002005374524742365,560.0
57,loss,-0.0012208418920636177,570.0
58,loss,-0.0017586634494364262,580.0
59,loss,-0.0022644177079200745,590.0
60,loss,-0.002111763460561633,600.0
61,loss,-0.0016356585547327995,610.0
62,loss,-0.0019038801547139883,620.0
63,loss,-0.002192465588450432,630.0
64,loss,-0.0022875817958265543,640.0
65,loss,-0.0019482359057292342,650.0
66,loss,-0.002154270652681589,660.0
67,loss,-0.0025953154545277357,670.0
68,loss,-0.001784483203664422,680.0
69,loss,-0.0016854123678058386,690.0
70,loss,-0.0019899155013263226,700.0
71,loss,-0.0023149808403104544,710.0
72,loss,-0.0021004662849009037,720.0
73,loss,-0.0025594376493245363,730.0
74,loss,-0.0022486892994493246,740.0
75,loss,-0.0020283139310777187,750.0
76,loss,-0.0014944818103685975,760.0
77,loss,-0.0019298028200864792,770.0
78,loss,-0.002188997808843851,780.0
79,loss,-0.0017184932949021459,790.0
80,loss,-0.0027063204906880856,800.0
81,loss,-0.001922421739436686,810.0
82,loss,-0.0025440289173275232,820.0
83,loss,-0.002854447579011321,830.0
84,loss,-0.002630035625770688,840.0
85,loss,-0.002581638051196933,850.0
86,loss,-0.002419826341792941,860.0
87,loss,-0.0025453087873756886,870.0
88,loss,-0.002311555901542306,880.0
89,loss,-0.0027103584725409746,890.0
90,loss,-0.002603719010949135,900.0
91,loss,-0.002550402656197548,910.0
92,loss,-0.0026445945259183645,920.0
93,loss,-0.002836356172338128,930.0
94,loss,-0.002906050533056259,940.0
95,loss,-0.0025448817759752274,950.0
96,loss,-0.0022652572952210903,960.0
97,loss,-0.0026745880022644997,970.0
98,loss,-0.002401208970695734,980.0
99,loss,-0.002571098506450653,990.0
0,reward_against_episodes,-2.109999895095825,0.0
1,reward_against_episodes,28.257299423217773,10.0
2,reward_against_episodes,38.43370056152344,20.0
3,reward_against_episodes,7.992199897766113,30.0
4,reward_against_episodes,18.201799392700195,40.0
5,reward_against_episodes,18.07710075378418,50.0
6,reward_against_episodes,18.216400146484375,60.0
7,reward_against_episodes,18.247299194335938,70.0
8,reward_against_episodes,28.178199768066406,80.0
9,reward_against_episodes,7.967599868774414,90.0
10,reward_against_episodes,28.3435001373291,100.0
11,reward_against_episodes,7.892899990081787,110.0
12,reward_against_episodes,18.06719970703125,120.0
13,reward_against_episodes,18.27989959716797,130.0
14,reward_against_episodes,7.9232001304626465,140.0
15,reward_against_episodes,18.17930030822754,150.0
16,reward_against_episodes,48.59230041503906,160.0
17,reward_against_episodes,28.336700439453125,170.0
18,reward_against_episodes,-2.109999895095825,180.0
19,reward_against_episodes,28.145700454711914,190.0
20,reward_against_episodes,8.003199577331543,200.0
21,reward_against_episodes,8.031000137329102,210.0
22,reward_against_episodes,8.055899620056152,220.0
23,reward_against_episodes,18.072500228881836,230.0
24,reward_against_episodes,38.5369987487793,240.0
25,reward_against_episodes,18.18950080871582,250.0
26,reward_against_episodes,38.207401275634766,260.0
27,reward_against_episodes,28.197399139404297,270.0
28,reward_against_episodes,-2.109999895095825,280.0
29,reward_against_episodes,28.202800750732422,290.0
30,reward_against_episodes,7.943699836730957,300.0
31,reward_against_episodes,18.158199310302734,310.0
32,reward_against_episodes,7.901299953460693,320.0
33,reward_against_episodes,8.083900451660156,330.0
34,reward_against_episodes,-2.109999895095825,340.0
35,reward_against_episodes,7.901800155639648,350.0
36,reward_against_episodes,18.11359977722168,360.0
37,reward_against_episodes,18.154399871826172,370.0
38,reward_against_episodes,8.095800399780273,380.0
39,reward_against_episodes,18.199499130249023,390.0
40,reward_against_episodes,28.181499481201172,400.0
41,reward_against_episodes,-2.109999895095825,410.0
42,reward_against_episodes,28.17639923095703,420.0
43,reward_against_episodes,18.003000259399414,430.0
44,reward_against_episodes,18.105499267578125,440.0
45,reward_against_episodes,18.234100341796875,450.0
46,reward_against_episodes,38.03219985961914,460.0
47,reward_against_episodes,8.015800476074219,470.0
48,reward_against_episodes,38.26020050048828,480.0
49,reward_against_episodes,18.122400283813477,490.0
50,reward_against_episodes,8.033100128173828,500.0
51,reward_against_episodes,28.270700454711914,510.0
52,reward_against_episodes,18.218799591064453,520.0
53,reward_against_episodes,38.364498138427734,530.0
